"","trial_no","condition","block_no","id","closeness"
"3501",4,"control",2,"saulin_01_vp_05",55
"3502",4,"control",2,"saulin_01_vp_06",65
"3503",4,"control",2,"saulin_01_vp_10",85
"3504",4,"control",2,"saulin_01_vp_11",40
"3505",4,"control",2,"saulin_01_vp_12",75
"3506",4,"control",2,"saulin_01_vp_14",75
"3507",4,"control",2,"saulin_01_vp_15",48
"3508",4,"control",2,"saulin_01_vp_16",85
"3509",4,"control",2,"saulin_01_vp_17",70
"3510",4,"control",2,"saulin_01_vp_18",60
"3511",4,"control",2,"saulin_01_vp_19",46
"3512",4,"control",2,"saulin_01_vp_20",45
"3513",4,"control",2,"saulin_01_vp_21",70
"3514",4,"control",2,"saulin_01_vp_22",55
"3515",4,"control",2,"saulin_01_vp_23",35
"3516",4,"control",2,"saulin_01_vp_24",35
"3517",4,"control",2,"saulin_01_vp_25",33
"3518",4,"control",2,"saulin_01_vp_26",25
"3519",4,"control",2,"saulin_01_vp_27",61
"3520",4,"control",2,"saulin_01_vp_29",70
"3521",4,"control",2,"saulin_01_vp_30",88
"3522",4,"control",2,"saulin_01_vp_31",26
"3523",4,"control",2,"saulin_01_vp_32",40
"3524",4,"control",2,"saulin_01_vp_33",50
"3525",4,"control",2,"saulin_01_vp_34",35
"3526",4,"control",2,"saulin_01_vp_35",50
"3527",4,"control",2,"saulin_01_vp_36",96
"3528",4,"control",2,"saulin_01_vp_37",50
"3529",4,"control",2,"saulin_01_vp_38",41
"3530",4,"control",2,"saulin_01_vp_39",55
"3531",4,"control",2,"saulin_01_vp_40",76
"3532",4,"control",2,"saulin_01_vp_41",45
"3533",4,"control",2,"saulin_01_vp_42",85
"3534",4,"control",2,"saulin_01_vp_43",56
"3535",4,"control",2,"saulin_01_vp_44",41
"3536",4,"control",2,"saulin_01_vp_45",80
"3537",4,"control",2,"saulin_01_vp_46",78
"3538",4,"control",2,"saulin_01_vp_47",70
"3539",4,"control",2,"saulin_01_vp_48",23
"3540",4,"control",2,"saulin_01_vp_49",53
"3541",4,"control",2,"saulin_01_vp_50",60
"3542",4,"control",2,"saulin_01_vp_51",100
"3543",4,"control",4,"saulin_01_vp_01",36
"3544",4,"control",4,"saulin_01_vp_02",60
"3545",4,"control",4,"saulin_01_vp_03",50
"3546",4,"control",4,"saulin_01_vp_04",45
"3547",4,"control",4,"saulin_01_vp_05",60
"3548",4,"control",4,"saulin_01_vp_06",50
"3549",4,"control",4,"saulin_01_vp_10",75
"3550",4,"control",4,"saulin_01_vp_11",45
"3551",4,"control",4,"saulin_01_vp_12",70
"3552",4,"control",4,"saulin_01_vp_14",65
"3553",4,"control",4,"saulin_01_vp_15",40
"3554",4,"control",4,"saulin_01_vp_16",85
"3555",4,"control",4,"saulin_01_vp_17",75
"3556",4,"control",4,"saulin_01_vp_18",70
"3557",4,"control",4,"saulin_01_vp_19",38
"3558",4,"control",4,"saulin_01_vp_20",20
"3559",4,"control",4,"saulin_01_vp_21",50
"3560",4,"control",4,"saulin_01_vp_22",55
"3561",4,"control",4,"saulin_01_vp_23",35
"3562",4,"control",4,"saulin_01_vp_24",30
"3563",4,"control",4,"saulin_01_vp_25",45
"3564",4,"control",4,"saulin_01_vp_26",25
"3565",4,"control",4,"saulin_01_vp_27",66
"3566",4,"control",4,"saulin_01_vp_29",66
"3567",4,"control",4,"saulin_01_vp_30",91
"3568",4,"control",4,"saulin_01_vp_31",20
"3569",4,"control",4,"saulin_01_vp_32",45
"3570",4,"control",4,"saulin_01_vp_33",43
"3571",4,"control",4,"saulin_01_vp_34",13
"3572",4,"control",4,"saulin_01_vp_35",38
"3573",4,"control",4,"saulin_01_vp_36",96
"3574",4,"control",4,"saulin_01_vp_37",50
"3575",4,"control",4,"saulin_01_vp_38",45
"3576",4,"control",4,"saulin_01_vp_39",65
"3577",4,"control",4,"saulin_01_vp_40",81
"3578",4,"control",4,"saulin_01_vp_41",40
"3579",4,"control",4,"saulin_01_vp_42",75
"3580",4,"control",4,"saulin_01_vp_43",60
"3581",4,"control",4,"saulin_01_vp_44",40
"3582",4,"control",4,"saulin_01_vp_45",60
"3583",4,"control",4,"saulin_01_vp_46",75
"3584",4,"control",4,"saulin_01_vp_47",50
"3585",4,"control",4,"saulin_01_vp_48",20
"3586",4,"control",4,"saulin_01_vp_49",58
"3587",4,"control",4,"saulin_01_vp_50",45
"3588",4,"control",4,"saulin_01_vp_51",100
"3589",4,"decay",2,"saulin_01_vp_01",50
"3590",4,"decay",2,"saulin_01_vp_02",55
"3591",4,"decay",2,"saulin_01_vp_03",35
"3592",4,"decay",2,"saulin_01_vp_04",46
"3593",4,"decay",2,"saulin_01_vp_05",75
"3594",4,"decay",2,"saulin_01_vp_06",60
"3595",4,"decay",2,"saulin_01_vp_10",88
"3596",4,"decay",2,"saulin_01_vp_11",70
"3597",4,"decay",2,"saulin_01_vp_12",75
"3598",4,"decay",2,"saulin_01_vp_14",75
"3599",4,"decay",2,"saulin_01_vp_15",40
"3600",4,"decay",2,"saulin_01_vp_16",90
"3601",4,"decay",2,"saulin_01_vp_17",83
"3602",4,"decay",2,"saulin_01_vp_18",70
"3603",4,"decay",2,"saulin_01_vp_19",45
"3604",4,"decay",2,"saulin_01_vp_20",28
"3605",4,"decay",2,"saulin_01_vp_21",45
"3606",4,"decay",2,"saulin_01_vp_22",55
"3607",4,"decay",2,"saulin_01_vp_23",45
"3608",4,"decay",2,"saulin_01_vp_24",25
"3609",4,"decay",2,"saulin_01_vp_25",30
"3610",4,"decay",2,"saulin_01_vp_26",50
"3611",4,"decay",2,"saulin_01_vp_27",85
"3612",4,"decay",2,"saulin_01_vp_29",50
"3613",4,"decay",2,"saulin_01_vp_30",90
"3614",4,"decay",2,"saulin_01_vp_31",20
"3615",4,"decay",2,"saulin_01_vp_32",75
"3616",4,"decay",2,"saulin_01_vp_33",45
"3617",4,"decay",2,"saulin_01_vp_34",25
"3618",4,"decay",2,"saulin_01_vp_35",70
"3619",4,"decay",2,"saulin_01_vp_36",85
"3620",4,"decay",2,"saulin_01_vp_37",60
"3621",4,"decay",2,"saulin_01_vp_38",30
"3622",4,"decay",2,"saulin_01_vp_39",30
"3623",4,"decay",2,"saulin_01_vp_40",80
"3624",4,"decay",2,"saulin_01_vp_41",45
"3625",4,"decay",2,"saulin_01_vp_42",63
"3626",4,"decay",2,"saulin_01_vp_43",40
"3627",4,"decay",2,"saulin_01_vp_44",45
"3628",4,"decay",2,"saulin_01_vp_45",60
"3629",4,"decay",2,"saulin_01_vp_46",75
"3630",4,"decay",2,"saulin_01_vp_47",40
"3631",4,"decay",2,"saulin_01_vp_48",30
"3632",4,"decay",2,"saulin_01_vp_49",60
"3633",4,"decay",2,"saulin_01_vp_50",75
"3634",4,"decay",2,"saulin_01_vp_51",55
"3635",4,"decay",4,"saulin_01_vp_01",30
"3636",4,"decay",4,"saulin_01_vp_02",55
"3637",4,"decay",4,"saulin_01_vp_03",50
"3638",4,"decay",4,"saulin_01_vp_04",40
"3639",4,"decay",4,"saulin_01_vp_05",75
"3640",4,"decay",4,"saulin_01_vp_06",45
"3641",4,"decay",4,"saulin_01_vp_10",70
"3642",4,"decay",4,"saulin_01_vp_11",50
"3643",4,"decay",4,"saulin_01_vp_12",75
"3644",4,"decay",4,"saulin_01_vp_14",55
"3645",4,"decay",4,"saulin_01_vp_15",40
"3646",4,"decay",4,"saulin_01_vp_16",88
"3647",4,"decay",4,"saulin_01_vp_17",80
"3648",4,"decay",4,"saulin_01_vp_18",76
"3649",4,"decay",4,"saulin_01_vp_19",40
"3650",4,"decay",4,"saulin_01_vp_20",23
"3651",4,"decay",4,"saulin_01_vp_21",40
"3652",4,"decay",4,"saulin_01_vp_22",56
"3653",4,"decay",4,"saulin_01_vp_23",35
"3654",4,"decay",4,"saulin_01_vp_24",41
"3655",4,"decay",4,"saulin_01_vp_25",56
"3656",4,"decay",4,"saulin_01_vp_26",60
"3657",4,"decay",4,"saulin_01_vp_27",68
"3658",4,"decay",4,"saulin_01_vp_29",50
"3659",4,"decay",4,"saulin_01_vp_30",90
"3660",4,"decay",4,"saulin_01_vp_31",20
"3661",4,"decay",4,"saulin_01_vp_32",50
"3662",4,"decay",4,"saulin_01_vp_33",40
"3663",4,"decay",4,"saulin_01_vp_34",10
"3664",4,"decay",4,"saulin_01_vp_35",55
"3665",4,"decay",4,"saulin_01_vp_36",85
"3666",4,"decay",4,"saulin_01_vp_37",65
"3667",4,"decay",4,"saulin_01_vp_38",26
"3668",4,"decay",4,"saulin_01_vp_39",60
"3669",4,"decay",4,"saulin_01_vp_40",75
"3670",4,"decay",4,"saulin_01_vp_41",25
"3671",4,"decay",4,"saulin_01_vp_42",65
"3672",4,"decay",4,"saulin_01_vp_43",30
"3673",4,"decay",4,"saulin_01_vp_44",35
"3674",4,"decay",4,"saulin_01_vp_45",71
"3675",4,"decay",4,"saulin_01_vp_46",75
"3676",4,"decay",4,"saulin_01_vp_47",50
"3677",4,"decay",4,"saulin_01_vp_48",31
"3678",4,"decay",4,"saulin_01_vp_49",63
"3679",4,"decay",4,"saulin_01_vp_50",65
"3680",4,"decay",4,"saulin_01_vp_51",96
"3681",5,"control",2,"saulin_01_vp_01",35
"3682",5,"control",2,"saulin_01_vp_02",60
"3683",5,"control",2,"saulin_01_vp_03",40
"3684",5,"control",2,"saulin_01_vp_04",50
"3685",5,"control",2,"saulin_01_vp_05",61
"3686",5,"control",2,"saulin_01_vp_06",75
"3687",5,"control",2,"saulin_01_vp_10",85
"3688",5,"control",2,"saulin_01_vp_11",40
"3689",5,"control",2,"saulin_01_vp_12",75
"3690",5,"control",2,"saulin_01_vp_14",85
"3691",5,"control",2,"saulin_01_vp_15",50
"3692",5,"control",2,"saulin_01_vp_16",86
"3693",5,"control",2,"saulin_01_vp_17",65
"3694",5,"control",2,"saulin_01_vp_18",50
"3695",5,"control",2,"saulin_01_vp_19",45
"3696",5,"control",2,"saulin_01_vp_20",35
"3697",5,"control",2,"saulin_01_vp_21",70
"3698",5,"control",2,"saulin_01_vp_22",55
"3699",5,"control",2,"saulin_01_vp_23",30
"3700",5,"control",2,"saulin_01_vp_24",31
"3701",5,"control",2,"saulin_01_vp_25",30
"3702",5,"control",2,"saulin_01_vp_26",30
"3703",5,"control",2,"saulin_01_vp_27",65
"3704",5,"control",2,"saulin_01_vp_29",80
"3705",5,"control",2,"saulin_01_vp_30",88
"3706",5,"control",2,"saulin_01_vp_31",21
"3707",5,"control",2,"saulin_01_vp_32",55
"3708",5,"control",2,"saulin_01_vp_33",50
"3709",5,"control",2,"saulin_01_vp_34",35
"3710",5,"control",2,"saulin_01_vp_35",45
"3711",5,"control",2,"saulin_01_vp_36",95
"3712",5,"control",2,"saulin_01_vp_37",45
"3713",5,"control",2,"saulin_01_vp_38",45
"3714",5,"control",2,"saulin_01_vp_39",55
"3715",5,"control",2,"saulin_01_vp_40",85
"3716",5,"control",2,"saulin_01_vp_41",15
"3717",5,"control",2,"saulin_01_vp_42",85
"3718",5,"control",2,"saulin_01_vp_43",50
"3719",5,"control",2,"saulin_01_vp_44",50
"3720",5,"control",2,"saulin_01_vp_45",78
"3721",5,"control",2,"saulin_01_vp_46",80
"3722",5,"control",2,"saulin_01_vp_47",55
"3723",5,"control",2,"saulin_01_vp_48",20
"3724",5,"control",2,"saulin_01_vp_49",60
"3725",5,"control",2,"saulin_01_vp_50",61
"3726",5,"control",2,"saulin_01_vp_51",100
"3727",5,"control",4,"saulin_01_vp_01",25
"3728",5,"control",4,"saulin_01_vp_02",60
"3729",5,"control",4,"saulin_01_vp_03",30
"3730",5,"control",4,"saulin_01_vp_04",45
"3731",5,"control",4,"saulin_01_vp_05",50
"3732",5,"control",4,"saulin_01_vp_06",40
"3733",5,"control",4,"saulin_01_vp_10",80
"3734",5,"control",4,"saulin_01_vp_11",55
"3735",5,"control",4,"saulin_01_vp_12",70
"3736",5,"control",4,"saulin_01_vp_14",65
"3737",5,"control",4,"saulin_01_vp_15",96
"3738",5,"control",4,"saulin_01_vp_16",90
"3739",5,"control",4,"saulin_01_vp_17",85
"3740",5,"control",4,"saulin_01_vp_18",70
"3741",5,"control",4,"saulin_01_vp_19",40
"3742",5,"control",4,"saulin_01_vp_20",35
"3743",5,"control",4,"saulin_01_vp_21",45
"3744",5,"control",4,"saulin_01_vp_22",53
"3745",5,"control",4,"saulin_01_vp_23",30
"3746",5,"control",4,"saulin_01_vp_24",35
"3747",5,"control",4,"saulin_01_vp_25",55
"3748",5,"control",4,"saulin_01_vp_26",28
"3749",5,"control",4,"saulin_01_vp_27",65
"3750",5,"control",4,"saulin_01_vp_29",76
"3751",5,"control",4,"saulin_01_vp_30",88
"3752",5,"control",4,"saulin_01_vp_31",20
"3753",5,"control",4,"saulin_01_vp_32",56
"3754",5,"control",4,"saulin_01_vp_33",45
"3755",5,"control",4,"saulin_01_vp_34",25
"3756",5,"control",4,"saulin_01_vp_35",40
"3757",5,"control",4,"saulin_01_vp_36",93
"3758",5,"control",4,"saulin_01_vp_37",46
"3759",5,"control",4,"saulin_01_vp_38",45
"3760",5,"control",4,"saulin_01_vp_39",61
"3761",5,"control",4,"saulin_01_vp_40",70
"3762",5,"control",4,"saulin_01_vp_41",25
"3763",5,"control",4,"saulin_01_vp_42",75
"3764",5,"control",4,"saulin_01_vp_43",50
"3765",5,"control",4,"saulin_01_vp_44",40
"3766",5,"control",4,"saulin_01_vp_45",45
"3767",5,"control",4,"saulin_01_vp_46",80
"3768",5,"control",4,"saulin_01_vp_47",55
"3769",5,"control",4,"saulin_01_vp_48",25
"3770",5,"control",4,"saulin_01_vp_49",50
"3771",5,"control",4,"saulin_01_vp_50",40
"3772",5,"control",4,"saulin_01_vp_51",98
"3773",5,"decay",2,"saulin_01_vp_01",45
"3774",5,"decay",2,"saulin_01_vp_02",53
"3775",5,"decay",2,"saulin_01_vp_03",43
"3776",5,"decay",2,"saulin_01_vp_04",50
"3777",5,"decay",2,"saulin_01_vp_05",73
"3778",5,"decay",2,"saulin_01_vp_06",48
"3779",5,"decay",2,"saulin_01_vp_10",75
"3780",5,"decay",2,"saulin_01_vp_11",80
"3781",5,"decay",2,"saulin_01_vp_12",55
"3782",5,"decay",2,"saulin_01_vp_14",75
"3783",5,"decay",2,"saulin_01_vp_15",35
"3784",5,"decay",2,"saulin_01_vp_16",88
"3785",5,"decay",2,"saulin_01_vp_17",80
"3786",5,"decay",2,"saulin_01_vp_18",76
"3787",5,"decay",2,"saulin_01_vp_19",45
"3788",5,"decay",2,"saulin_01_vp_20",30
"3789",5,"decay",2,"saulin_01_vp_21",45
"3790",5,"decay",2,"saulin_01_vp_22",50
"3791",5,"decay",2,"saulin_01_vp_23",35
"3792",5,"decay",2,"saulin_01_vp_24",40
"3793",5,"decay",2,"saulin_01_vp_25",38
"3794",5,"decay",2,"saulin_01_vp_26",60
"3795",5,"decay",2,"saulin_01_vp_27",80
"3796",5,"decay",2,"saulin_01_vp_29",55
"3797",5,"decay",2,"saulin_01_vp_30",90
"3798",5,"decay",2,"saulin_01_vp_31",18
"3799",5,"decay",2,"saulin_01_vp_32",45
"3800",5,"decay",2,"saulin_01_vp_33",45
"3801",5,"decay",2,"saulin_01_vp_34",95
"3802",5,"decay",2,"saulin_01_vp_35",70
"3803",5,"decay",2,"saulin_01_vp_36",88
"3804",5,"decay",2,"saulin_01_vp_37",60
"3805",5,"decay",2,"saulin_01_vp_38",30
"3806",5,"decay",2,"saulin_01_vp_39",38
"3807",5,"decay",2,"saulin_01_vp_40",75
"3808",5,"decay",2,"saulin_01_vp_41",16
"3809",5,"decay",2,"saulin_01_vp_42",65
"3810",5,"decay",2,"saulin_01_vp_43",43
"3811",5,"decay",2,"saulin_01_vp_44",30
"3812",5,"decay",2,"saulin_01_vp_45",60
"3813",5,"decay",2,"saulin_01_vp_46",75
"3814",5,"decay",2,"saulin_01_vp_47",45
"3815",5,"decay",2,"saulin_01_vp_48",31
"3816",5,"decay",2,"saulin_01_vp_49",60
"3817",5,"decay",2,"saulin_01_vp_50",80
"3818",5,"decay",2,"saulin_01_vp_51",48
"3819",5,"decay",4,"saulin_01_vp_01",30
"3820",5,"decay",4,"saulin_01_vp_02",55
"3821",5,"decay",4,"saulin_01_vp_03",70
"3822",5,"decay",4,"saulin_01_vp_04",40
"3823",5,"decay",4,"saulin_01_vp_05",70
"3824",5,"decay",4,"saulin_01_vp_06",45
"3825",5,"decay",4,"saulin_01_vp_10",66
"3826",5,"decay",4,"saulin_01_vp_11",40
"3827",5,"decay",4,"saulin_01_vp_12",75
"3828",5,"decay",4,"saulin_01_vp_14",45
"3829",5,"decay",4,"saulin_01_vp_15",40
"3830",5,"decay",4,"saulin_01_vp_16",90
"3831",5,"decay",4,"saulin_01_vp_17",70
"3832",5,"decay",4,"saulin_01_vp_18",75
"3833",5,"decay",4,"saulin_01_vp_19",35
"3834",5,"decay",4,"saulin_01_vp_20",20
"3835",5,"decay",4,"saulin_01_vp_21",35
"3836",5,"decay",4,"saulin_01_vp_22",50
"3837",5,"decay",4,"saulin_01_vp_23",35
"3838",5,"decay",4,"saulin_01_vp_24",35
"3839",5,"decay",4,"saulin_01_vp_25",50
"3840",5,"decay",4,"saulin_01_vp_26",58
"3841",5,"decay",4,"saulin_01_vp_27",65
"3842",5,"decay",4,"saulin_01_vp_29",60
"3843",5,"decay",4,"saulin_01_vp_30",90
"3844",5,"decay",4,"saulin_01_vp_31",20
"3845",5,"decay",4,"saulin_01_vp_32",45
"3846",5,"decay",4,"saulin_01_vp_33",40
"3847",5,"decay",4,"saulin_01_vp_34",60
"3848",5,"decay",4,"saulin_01_vp_35",70
"3849",5,"decay",4,"saulin_01_vp_36",90
"3850",5,"decay",4,"saulin_01_vp_37",60
"3851",5,"decay",4,"saulin_01_vp_38",26
"3852",5,"decay",4,"saulin_01_vp_39",48
"3853",5,"decay",4,"saulin_01_vp_40",70
"3854",5,"decay",4,"saulin_01_vp_41",35
"3855",5,"decay",4,"saulin_01_vp_42",60
"3856",5,"decay",4,"saulin_01_vp_43",40
"3857",5,"decay",4,"saulin_01_vp_44",35
"3858",5,"decay",4,"saulin_01_vp_45",75
"3859",5,"decay",4,"saulin_01_vp_46",80
"3860",5,"decay",4,"saulin_01_vp_47",50
"3861",5,"decay",4,"saulin_01_vp_48",30
"3862",5,"decay",4,"saulin_01_vp_49",60
"3863",5,"decay",4,"saulin_01_vp_50",63
"3864",5,"decay",4,"saulin_01_vp_51",100
"3865",6,"control",2,"saulin_01_vp_01",33
"3866",6,"control",2,"saulin_01_vp_02",51
"3867",6,"control",2,"saulin_01_vp_03",30
"3868",6,"control",2,"saulin_01_vp_04",55
"3869",6,"control",2,"saulin_01_vp_05",55
"3870",6,"control",2,"saulin_01_vp_06",50
"3871",6,"control",2,"saulin_01_vp_10",85
"3872",6,"control",2,"saulin_01_vp_11",35
"3873",6,"control",2,"saulin_01_vp_12",70
"3874",6,"control",2,"saulin_01_vp_14",75
"3875",6,"control",2,"saulin_01_vp_15",50
"3876",6,"control",2,"saulin_01_vp_16",78
"3877",6,"control",2,"saulin_01_vp_17",65
"3878",6,"control",2,"saulin_01_vp_18",70
"3879",6,"control",2,"saulin_01_vp_19",60
"3880",6,"control",2,"saulin_01_vp_20",45
"3881",6,"control",2,"saulin_01_vp_21",45
"3882",6,"control",2,"saulin_01_vp_22",53
"3883",6,"control",2,"saulin_01_vp_23",30
"3884",6,"control",2,"saulin_01_vp_24",40
"3885",6,"control",2,"saulin_01_vp_25",30
"3886",6,"control",2,"saulin_01_vp_26",28
"3887",6,"control",2,"saulin_01_vp_27",60
"3888",6,"control",2,"saulin_01_vp_29",70
"3889",6,"control",2,"saulin_01_vp_30",90
"3890",6,"control",2,"saulin_01_vp_31",15
"3891",6,"control",2,"saulin_01_vp_32",60
"3892",6,"control",2,"saulin_01_vp_33",50
"3893",6,"control",2,"saulin_01_vp_34",35
"3894",6,"control",2,"saulin_01_vp_35",33
"3895",6,"control",2,"saulin_01_vp_36",80
"3896",6,"control",2,"saulin_01_vp_37",45
"3897",6,"control",2,"saulin_01_vp_38",41
"3898",6,"control",2,"saulin_01_vp_39",55
"3899",6,"control",2,"saulin_01_vp_40",80
"3900",6,"control",2,"saulin_01_vp_41",60
"3901",6,"control",2,"saulin_01_vp_42",80
"3902",6,"control",2,"saulin_01_vp_43",70
"3903",6,"control",2,"saulin_01_vp_44",40
"3904",6,"control",2,"saulin_01_vp_45",75
"3905",6,"control",2,"saulin_01_vp_46",80
"3906",6,"control",2,"saulin_01_vp_47",60
"3907",6,"control",2,"saulin_01_vp_48",25
"3908",6,"control",2,"saulin_01_vp_49",55
"3909",6,"control",2,"saulin_01_vp_50",55
"3910",6,"control",2,"saulin_01_vp_51",100
"3911",6,"control",4,"saulin_01_vp_01",30
"3912",6,"control",4,"saulin_01_vp_02",63
"3913",6,"control",4,"saulin_01_vp_03",85
"3914",6,"control",4,"saulin_01_vp_04",40
"3915",6,"control",4,"saulin_01_vp_05",55
"3916",6,"control",4,"saulin_01_vp_06",35
"3917",6,"control",4,"saulin_01_vp_10",75
"3918",6,"control",4,"saulin_01_vp_11",40
"3919",6,"control",4,"saulin_01_vp_12",75
"3920",6,"control",4,"saulin_01_vp_14",65
"3921",6,"control",4,"saulin_01_vp_15",40
"3922",6,"control",4,"saulin_01_vp_16",85
"3923",6,"control",4,"saulin_01_vp_17",80
"3924",6,"control",4,"saulin_01_vp_18",70
"3925",6,"control",4,"saulin_01_vp_19",36
"3926",6,"control",4,"saulin_01_vp_20",15
"3927",6,"control",4,"saulin_01_vp_21",46
"3928",6,"control",4,"saulin_01_vp_22",55
"3929",6,"control",4,"saulin_01_vp_23",35
"3930",6,"control",4,"saulin_01_vp_24",40
"3931",6,"control",4,"saulin_01_vp_25",60
"3932",6,"control",4,"saulin_01_vp_26",15
"3933",6,"control",4,"saulin_01_vp_27",61
"3934",6,"control",4,"saulin_01_vp_29",70
"3935",6,"control",4,"saulin_01_vp_30",90
"3936",6,"control",4,"saulin_01_vp_31",20
"3937",6,"control",4,"saulin_01_vp_32",45
"3938",6,"control",4,"saulin_01_vp_33",40
"3939",6,"control",4,"saulin_01_vp_34",76
"3940",6,"control",4,"saulin_01_vp_35",40
"3941",6,"control",4,"saulin_01_vp_36",95
"3942",6,"control",4,"saulin_01_vp_37",40
"3943",6,"control",4,"saulin_01_vp_38",45
"3944",6,"control",4,"saulin_01_vp_39",65
"3945",6,"control",4,"saulin_01_vp_40",81
"3946",6,"control",4,"saulin_01_vp_41",30
"3947",6,"control",4,"saulin_01_vp_42",75
"3948",6,"control",4,"saulin_01_vp_43",56
"3949",6,"control",4,"saulin_01_vp_44",45
"3950",6,"control",4,"saulin_01_vp_45",70
"3951",6,"control",4,"saulin_01_vp_46",75
"3952",6,"control",4,"saulin_01_vp_47",45
"3953",6,"control",4,"saulin_01_vp_48",35
"3954",6,"control",4,"saulin_01_vp_49",40
"3955",6,"control",4,"saulin_01_vp_50",40
"3956",6,"control",4,"saulin_01_vp_51",100
"3957",6,"decay",2,"saulin_01_vp_01",40
"3958",6,"decay",2,"saulin_01_vp_02",51
"3959",6,"decay",2,"saulin_01_vp_03",50
"3960",6,"decay",2,"saulin_01_vp_04",40
"3961",6,"decay",2,"saulin_01_vp_05",80
"3962",6,"decay",2,"saulin_01_vp_06",45
"3963",6,"decay",2,"saulin_01_vp_10",80
"3964",6,"decay",2,"saulin_01_vp_11",71
"3965",6,"decay",2,"saulin_01_vp_12",60
"3966",6,"decay",2,"saulin_01_vp_14",70
"3967",6,"decay",2,"saulin_01_vp_15",48
"3968",6,"decay",2,"saulin_01_vp_16",90
"3969",6,"decay",2,"saulin_01_vp_17",70
"3970",6,"decay",2,"saulin_01_vp_18",75
"3971",6,"decay",2,"saulin_01_vp_19",65
"3972",6,"decay",2,"saulin_01_vp_20",30
"3973",6,"decay",2,"saulin_01_vp_21",40
"3974",6,"decay",2,"saulin_01_vp_22",50
"3975",6,"decay",2,"saulin_01_vp_23",35
"3976",6,"decay",2,"saulin_01_vp_24",50
"3977",6,"decay",2,"saulin_01_vp_25",45
"3978",6,"decay",2,"saulin_01_vp_26",35
"3979",6,"decay",2,"saulin_01_vp_27",70
"3980",6,"decay",2,"saulin_01_vp_29",55
"3981",6,"decay",2,"saulin_01_vp_30",90
"3982",6,"decay",2,"saulin_01_vp_31",25
"3983",6,"decay",2,"saulin_01_vp_32",48
"3984",6,"decay",2,"saulin_01_vp_33",35
"3985",6,"decay",2,"saulin_01_vp_34",50
"3986",6,"decay",2,"saulin_01_vp_35",70
"3987",6,"decay",2,"saulin_01_vp_36",90
"3988",6,"decay",2,"saulin_01_vp_37",55
"3989",6,"decay",2,"saulin_01_vp_38",30
"3990",6,"decay",2,"saulin_01_vp_39",40
"3991",6,"decay",2,"saulin_01_vp_40",75
"3992",6,"decay",2,"saulin_01_vp_41",1
"3993",6,"decay",2,"saulin_01_vp_42",65
"3994",6,"decay",2,"saulin_01_vp_43",40
"3995",6,"decay",2,"saulin_01_vp_44",35
"3996",6,"decay",2,"saulin_01_vp_45",56
"3997",6,"decay",2,"saulin_01_vp_46",76
"3998",6,"decay",2,"saulin_01_vp_47",40
"3999",6,"decay",2,"saulin_01_vp_48",30
"4000",6,"decay",2,"saulin_01_vp_49",25
"4001",6,"decay",2,"saulin_01_vp_50",75
"4002",6,"decay",2,"saulin_01_vp_51",90
"4003",6,"decay",4,"saulin_01_vp_01",96
"4004",6,"decay",4,"saulin_01_vp_02",55
"4005",6,"decay",4,"saulin_01_vp_03",76
"4006",6,"decay",4,"saulin_01_vp_04",45
"4007",6,"decay",4,"saulin_01_vp_05",81
"4008",6,"decay",4,"saulin_01_vp_06",45
"4009",6,"decay",4,"saulin_01_vp_10",65
"4010",6,"decay",4,"saulin_01_vp_11",50
"4011",6,"decay",4,"saulin_01_vp_12",75
"4012",6,"decay",4,"saulin_01_vp_14",45
"4013",6,"decay",4,"saulin_01_vp_15",45
"4014",6,"decay",4,"saulin_01_vp_16",90
"4015",6,"decay",4,"saulin_01_vp_17",75
"4016",6,"decay",4,"saulin_01_vp_18",75
"4017",6,"decay",4,"saulin_01_vp_19",40
"4018",6,"decay",4,"saulin_01_vp_20",20
"4019",6,"decay",4,"saulin_01_vp_21",31
"4020",6,"decay",4,"saulin_01_vp_22",58
"4021",6,"decay",4,"saulin_01_vp_23",30
"4022",6,"decay",4,"saulin_01_vp_24",20
"4023",6,"decay",4,"saulin_01_vp_25",45
"4024",6,"decay",4,"saulin_01_vp_26",60
"4025",6,"decay",4,"saulin_01_vp_27",68
"4026",6,"decay",4,"saulin_01_vp_29",50
"4027",6,"decay",4,"saulin_01_vp_30",90
"4028",6,"decay",4,"saulin_01_vp_31",20
"4029",6,"decay",4,"saulin_01_vp_32",45
"4030",6,"decay",4,"saulin_01_vp_33",43
"4031",6,"decay",4,"saulin_01_vp_34",43
"4032",6,"decay",4,"saulin_01_vp_35",60
"4033",6,"decay",4,"saulin_01_vp_36",85
"4034",6,"decay",4,"saulin_01_vp_37",50
"4035",6,"decay",4,"saulin_01_vp_38",30
"4036",6,"decay",4,"saulin_01_vp_39",65
"4037",6,"decay",4,"saulin_01_vp_40",70
"4038",6,"decay",4,"saulin_01_vp_41",30
"4039",6,"decay",4,"saulin_01_vp_42",65
"4040",6,"decay",4,"saulin_01_vp_43",40
"4041",6,"decay",4,"saulin_01_vp_44",30
"4042",6,"decay",4,"saulin_01_vp_45",80
"4043",6,"decay",4,"saulin_01_vp_46",73
"4044",6,"decay",4,"saulin_01_vp_47",43
"4045",6,"decay",4,"saulin_01_vp_48",38
"4046",6,"decay",4,"saulin_01_vp_49",65
"4047",6,"decay",4,"saulin_01_vp_50",63
"4048",6,"decay",4,"saulin_01_vp_51",100
