"","condition","block_no","trial_no","trial_type","rt","emotion_rating","id","closeness","betas_PM_wtreatMINcon_TPJ","betas_PM_wtreatMINcon_IFG","facet","score"
"4022","treatment","block 2",11,"1","7003",-0.745333538288869,"saulin_01_vp_40",-1.50259058893565,0.51914,0.21781,"PT",-1.55199618741468
"4023","treatment","block 2",12,"2","4527",-0.745333538288869,"saulin_01_vp_40",-0.779601874358133,0.51914,0.21781,"EC",0.71871279328083
"4024","treatment","block 2",12,"2","4527",-0.745333538288869,"saulin_01_vp_40",-0.779601874358133,0.51914,0.21781,"PT",-1.55199618741468
"4025","treatment","block 2",13,"2","6204",-0.875989164070233,"saulin_01_vp_40",-0.779601874358133,0.51914,0.21781,"EC",0.71871279328083
"4026","treatment","block 2",13,"2","6204",-0.875989164070233,"saulin_01_vp_40",-0.779601874358133,0.51914,0.21781,"PT",-1.55199618741468
"4027","treatment","block 2",14,"2","3057",-0.788885413549324,"saulin_01_vp_40",-0.924199617273637,0.51914,0.21781,"EC",0.71871279328083
"4028","treatment","block 2",14,"2","3057",-0.788885413549324,"saulin_01_vp_40",-0.924199617273637,0.51914,0.21781,"PT",-1.55199618741468
"4029","treatment","block 2",15,"2","5825",-0.963092914591143,"saulin_01_vp_40",-1.26159435074315,0.51914,0.21781,"EC",0.71871279328083
"4030","treatment","block 2",15,"2","5825",-0.963092914591143,"saulin_01_vp_40",-1.26159435074315,0.51914,0.21781,"PT",-1.55199618741468
"4031","treatment","block 2",16,"1","1405",-0.745333538288869,"saulin_01_vp_40",-1.02059811255064,0.51914,0.21781,"EC",0.71871279328083
"4032","treatment","block 2",16,"1","1405",-0.745333538288869,"saulin_01_vp_40",-1.02059811255064,0.51914,0.21781,"PT",-1.55199618741468
"4033","treatment","block 2",17,"2","2143",-0.527574161986594,"saulin_01_vp_40",-0.779601874358133,0.51914,0.21781,"EC",0.71871279328083
"4034","treatment","block 2",17,"2","2143",-0.527574161986594,"saulin_01_vp_40",-0.779601874358133,0.51914,0.21781,"PT",-1.55199618741468
"4035","treatment","block 2",18,"2","3893",-0.745333538288869,"saulin_01_vp_40",-0.779601874358133,0.51914,0.21781,"EC",0.71871279328083
"4036","treatment","block 2",18,"2","3893",-0.745333538288869,"saulin_01_vp_40",-0.779601874358133,0.51914,0.21781,"PT",-1.55199618741468
"4037","treatment","block 2",19,"2","3319",-0.745333538288869,"saulin_01_vp_40",-1.02059811255064,0.51914,0.21781,"EC",0.71871279328083
"4038","treatment","block 2",19,"2","3319",-0.745333538288869,"saulin_01_vp_40",-1.02059811255064,0.51914,0.21781,"PT",-1.55199618741468
"4039","treatment","block 2",20,"1","3958",-0.745333538288869,"saulin_01_vp_40",-1.26159435074315,0.51914,0.21781,"EC",0.71871279328083
"4040","treatment","block 2",20,"1","3958",-0.745333538288869,"saulin_01_vp_40",-1.26159435074315,0.51914,0.21781,"PT",-1.55199618741468
"4041","treatment","block 2",21,"2","1260",-0.745333538288869,"saulin_01_vp_40",-1.02059811255064,0.51914,0.21781,"EC",0.71871279328083
"4042","treatment","block 2",21,"2","1260",-0.745333538288869,"saulin_01_vp_40",-1.02059811255064,0.51914,0.21781,"PT",-1.55199618741468
"4043","treatment","block 2",22,"2","2481",-0.527574161986594,"saulin_01_vp_40",-1.26159435074315,0.51914,0.21781,"EC",0.71871279328083
"4044","treatment","block 2",22,"2","2481",-0.527574161986594,"saulin_01_vp_40",-1.26159435074315,0.51914,0.21781,"PT",-1.55199618741468
"4045","treatment","block 2",23,"2","1077",-0.309814785684319,"saulin_01_vp_40",-1.26159435074315,0.51914,0.21781,"EC",0.71871279328083
"4046","treatment","block 2",23,"2","1077",-0.309814785684319,"saulin_01_vp_40",-1.26159435074315,0.51914,0.21781,"PT",-1.55199618741468
"4047","treatment","block 2",24,"2","2955",-0.353366660944774,"saulin_01_vp_40",-1.30979359838165,0.51914,0.21781,"EC",0.71871279328083
"4048","treatment","block 2",24,"2","2955",-0.353366660944774,"saulin_01_vp_40",-1.30979359838165,0.51914,0.21781,"PT",-1.55199618741468
"4049","treatment","block 2",25,"2","2856",-0.788885413549324,"saulin_01_vp_40",-0.779601874358133,0.51914,0.21781,"EC",0.71871279328083
"4050","treatment","block 2",25,"2","2856",-0.788885413549324,"saulin_01_vp_40",-0.779601874358133,0.51914,0.21781,"PT",-1.55199618741468
"4051","treatment","block 2",1,"2","1618",0.996741472129329,"saulin_01_vp_41",0.666375554796906,0.75821,0.84634,"EC",-0.0591881123878324
"4052","treatment","block 2",1,"2","1618",0.996741472129329,"saulin_01_vp_41",0.666375554796906,0.75821,0.84634,"PT",-1.23041139182425
"4053","treatment","block 2",2,"2","2250",0.56122271952478,"saulin_01_vp_41",0.907371792989413,0.75821,0.84634,"EC",-0.0591881123878324
"4054","treatment","block 2",2,"2","2250",0.56122271952478,"saulin_01_vp_41",0.907371792989413,0.75821,0.84634,"PT",-1.23041139182425
"4055","treatment","block 2",3,"1","1650",-0.0920554093820444,"saulin_01_vp_41",1.34116502173592,0.75821,0.84634,"EC",-0.0591881123878324
"4056","treatment","block 2",3,"1","1650",-0.0920554093820444,"saulin_01_vp_41",1.34116502173592,0.75821,0.84634,"PT",-1.23041139182425
"4057","treatment","block 2",4,"2","2005",1.2145008484316,"saulin_01_vp_41",1.38936426937443,0.75821,0.84634,"EC",-0.0591881123878324
"4058","treatment","block 2",4,"2","2005",1.2145008484316,"saulin_01_vp_41",1.38936426937443,0.75821,0.84634,"PT",-1.23041139182425
"4059","treatment","block 2",5,"2","1665",1.65001960103615,"saulin_01_vp_41",0.907371792989413,0.75821,0.84634,"EC",-0.0591881123878324
"4060","treatment","block 2",5,"2","1665",1.65001960103615,"saulin_01_vp_41",0.907371792989413,0.75821,0.84634,"PT",-1.23041139182425
"4061","treatment","block 2",6,"2","1595",0.343463343222505,"saulin_01_vp_41",1.14836803118192,0.75821,0.84634,"EC",-0.0591881123878324
"4062","treatment","block 2",6,"2","1595",0.343463343222505,"saulin_01_vp_41",1.14836803118192,0.75821,0.84634,"PT",-1.23041139182425
"4063","treatment","block 2",7,"2","2305",1.65001960103615,"saulin_01_vp_41",1.14836803118192,0.75821,0.84634,"EC",-0.0591881123878324
"4064","treatment","block 2",7,"2","2305",1.65001960103615,"saulin_01_vp_41",1.14836803118192,0.75821,0.84634,"PT",-1.23041139182425
"4065","treatment","block 2",8,"1","2789",-0.745333538288869,"saulin_01_vp_41",1.14836803118192,0.75821,0.84634,"EC",-0.0591881123878324
"4066","treatment","block 2",8,"1","2789",-0.745333538288869,"saulin_01_vp_41",1.14836803118192,0.75821,0.84634,"PT",-1.23041139182425
"4067","treatment","block 2",9,"2","3348",0.7354302205666,"saulin_01_vp_41",0.907371792989413,0.75821,0.84634,"EC",-0.0591881123878324
"4068","treatment","block 2",9,"2","3348",0.7354302205666,"saulin_01_vp_41",0.907371792989413,0.75821,0.84634,"PT",-1.23041139182425
"4069","treatment","block 2",10,"2","3026",0.343463343222505,"saulin_01_vp_41",0.666375554796906,0.75821,0.84634,"EC",-0.0591881123878324
"4070","treatment","block 2",10,"2","3026",0.343463343222505,"saulin_01_vp_41",0.666375554796906,0.75821,0.84634,"PT",-1.23041139182425
"4071","treatment","block 2",11,"1","3675",1.65001960103615,"saulin_01_vp_41",1.14836803118192,0.75821,0.84634,"EC",-0.0591881123878324
"4072","treatment","block 2",11,"1","3675",1.65001960103615,"saulin_01_vp_41",1.14836803118192,0.75821,0.84634,"PT",-1.23041139182425
"4073","treatment","block 2",12,"2","5750",1.86777897733843,"saulin_01_vp_41",1.14836803118192,0.75821,0.84634,"EC",-0.0591881123878324
"4074","treatment","block 2",12,"2","5750",1.86777897733843,"saulin_01_vp_41",1.14836803118192,0.75821,0.84634,"PT",-1.23041139182425
"4075","treatment","block 2",13,"2","2521",0.996741472129329,"saulin_01_vp_41",0.907371792989413,0.75821,0.84634,"EC",-0.0591881123878324
"4076","treatment","block 2",13,"2","2521",0.996741472129329,"saulin_01_vp_41",0.907371792989413,0.75821,0.84634,"PT",-1.23041139182425
"4077","treatment","block 2",14,"2","4485",1.38870834947342,"saulin_01_vp_41",0.907371792989413,0.75821,0.84634,"EC",-0.0591881123878324
"4078","treatment","block 2",14,"2","4485",1.38870834947342,"saulin_01_vp_41",0.907371792989413,0.75821,0.84634,"PT",-1.23041139182425
"4079","treatment","block 2",15,"2","4442",1.38870834947342,"saulin_01_vp_41",0.907371792989413,0.75821,0.84634,"EC",-0.0591881123878324
"4080","treatment","block 2",15,"2","4442",1.38870834947342,"saulin_01_vp_41",0.907371792989413,0.75821,0.84634,"PT",-1.23041139182425
"4081","treatment","block 2",16,"1","1766",0.778982095827055,"saulin_01_vp_41",1.58216125992843,0.75821,0.84634,"EC",-0.0591881123878324
"4082","treatment","block 2",16,"1","1766",0.778982095827055,"saulin_01_vp_41",1.58216125992843,0.75821,0.84634,"PT",-1.23041139182425
"4083","treatment","block 2",17,"2","4400",1.65001960103615,"saulin_01_vp_41",1.63036050756693,0.75821,0.84634,"EC",-0.0591881123878324
"4084","treatment","block 2",17,"2","4400",1.65001960103615,"saulin_01_vp_41",1.63036050756693,0.75821,0.84634,"PT",-1.23041139182425
"4085","treatment","block 2",18,"2","4181",2.0855383536407,"saulin_01_vp_41",1.87135674575944,0.75821,0.84634,"EC",-0.0591881123878324
"4086","treatment","block 2",18,"2","4181",2.0855383536407,"saulin_01_vp_41",1.87135674575944,0.75821,0.84634,"PT",-1.23041139182425
"4087","treatment","block 2",19,"2","3091",0.430567093743415,"saulin_01_vp_41",1.58216125992843,0.75821,0.84634,"EC",-0.0591881123878324
"4088","treatment","block 2",19,"2","3091",0.430567093743415,"saulin_01_vp_41",1.58216125992843,0.75821,0.84634,"PT",-1.23041139182425
"4089","treatment","block 2",20,"1","2785",-0.309814785684319,"saulin_01_vp_41",1.10016878354342,0.75821,0.84634,"EC",-0.0591881123878324
"4090","treatment","block 2",20,"1","2785",-0.309814785684319,"saulin_01_vp_41",1.10016878354342,0.75821,0.84634,"PT",-1.23041139182425
"4091","treatment","block 2",21,"2","1800",0.996741472129329,"saulin_01_vp_41",1.38936426937443,0.75821,0.84634,"EC",-0.0591881123878324
"4092","treatment","block 2",21,"2","1800",0.996741472129329,"saulin_01_vp_41",1.38936426937443,0.75821,0.84634,"PT",-1.23041139182425
"4093","treatment","block 2",22,"2","2352",0.12570396692023,"saulin_01_vp_41",1.14836803118192,0.75821,0.84634,"EC",-0.0591881123878324
"4094","treatment","block 2",22,"2","2352",0.12570396692023,"saulin_01_vp_41",1.14836803118192,0.75821,0.84634,"PT",-1.23041139182425
"4095","treatment","block 2",23,"2","1911",1.43226022473388,"saulin_01_vp_41",1.87135674575944,0.75821,0.84634,"EC",-0.0591881123878324
"4096","treatment","block 2",23,"2","1911",1.43226022473388,"saulin_01_vp_41",1.87135674575944,0.75821,0.84634,"PT",-1.23041139182425
"4097","treatment","block 2",24,"2","2198",0.866085846347964,"saulin_01_vp_41",0.907371792989413,0.75821,0.84634,"EC",-0.0591881123878324
"4098","treatment","block 2",24,"2","2198",0.866085846347964,"saulin_01_vp_41",0.907371792989413,0.75821,0.84634,"PT",-1.23041139182425
"4099","treatment","block 2",25,"2","2989",0.64832647004569,"saulin_01_vp_41",1.38936426937443,0.75821,0.84634,"EC",-0.0591881123878324
"4100","treatment","block 2",25,"2","2989",0.64832647004569,"saulin_01_vp_41",1.38936426937443,0.75821,0.84634,"PT",-1.23041139182425
"4101","treatment","block 2",1,"2","3173",0.343463343222505,"saulin_01_vp_42",-0.201210902696118,0.1283,-0.29037,"EC",-2.00394037655949
"4102","treatment","block 2",1,"2","3173",0.343463343222505,"saulin_01_vp_42",-0.201210902696118,0.1283,-0.29037,"PT",0.377512586127896
"4103","treatment","block 2",2,"2","3327",0.12570396692023,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"EC",-2.00394037655949
"4104","treatment","block 2",2,"2","3327",0.12570396692023,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"PT",0.377512586127896
"4105","treatment","block 2",3,"1","1759",-0.527574161986594,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"EC",-2.00394037655949
"4106","treatment","block 2",3,"1","1759",-0.527574161986594,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"PT",0.377512586127896
"4107","treatment","block 2",4,"2","2006",-0.309814785684319,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"EC",-2.00394037655949
"4108","treatment","block 2",4,"2","2006",-0.309814785684319,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"PT",0.377512586127896
"4109","treatment","block 2",5,"2","1746",-0.745333538288869,"saulin_01_vp_42",-0.29760939797312,0.1283,-0.29037,"EC",-2.00394037655949
"4110","treatment","block 2",5,"2","1746",-0.745333538288869,"saulin_01_vp_42",-0.29760939797312,0.1283,-0.29037,"PT",0.377512586127896
"4111","treatment","block 2",6,"2","3432",-0.353366660944774,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"EC",-2.00394037655949
"4112","treatment","block 2",6,"2","3432",-0.353366660944774,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"PT",0.377512586127896
"4113","treatment","block 2",7,"2","991",-0.527574161986594,"saulin_01_vp_42",-0.442207140888624,0.1283,-0.29037,"EC",-2.00394037655949
"4114","treatment","block 2",7,"2","991",-0.527574161986594,"saulin_01_vp_42",-0.442207140888624,0.1283,-0.29037,"PT",0.377512586127896
"4115","treatment","block 2",8,"1","1152",-0.745333538288869,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"EC",-2.00394037655949
"4116","treatment","block 2",8,"1","1152",-0.745333538288869,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"PT",0.377512586127896
"4117","treatment","block 2",9,"2","1493",-0.745333538288869,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"EC",-2.00394037655949
"4118","treatment","block 2",9,"2","1493",-0.745333538288869,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"PT",0.377512586127896
"4119","treatment","block 2",10,"2","1764",0.343463343222505,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"EC",-2.00394037655949
"4120","treatment","block 2",10,"2","1764",0.343463343222505,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"PT",0.377512586127896
"4121","treatment","block 2",11,"1","3850",-0.963092914591143,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"EC",-2.00394037655949
"4122","treatment","block 2",11,"1","3850",-0.963092914591143,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"PT",0.377512586127896
"4123","treatment","block 2",12,"2","1458",0.12570396692023,"saulin_01_vp_42",-0.29760939797312,0.1283,-0.29037,"EC",-2.00394037655949
"4124","treatment","block 2",12,"2","1458",0.12570396692023,"saulin_01_vp_42",-0.29760939797312,0.1283,-0.29037,"PT",0.377512586127896
"4125","treatment","block 2",13,"2","2770",-0.309814785684319,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"EC",-2.00394037655949
"4126","treatment","block 2",13,"2","2770",-0.309814785684319,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"PT",0.377512586127896
"4127","treatment","block 2",14,"2","1812",-0.0920554093820444,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"EC",-2.00394037655949
"4128","treatment","block 2",14,"2","1812",-0.0920554093820444,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"PT",0.377512586127896
"4129","treatment","block 2",15,"2","3492",-0.135607284642499,"saulin_01_vp_42",-0.779601874358133,0.1283,-0.29037,"EC",-2.00394037655949
"4130","treatment","block 2",15,"2","3492",-0.135607284642499,"saulin_01_vp_42",-0.779601874358133,0.1283,-0.29037,"PT",0.377512586127896
"4131","treatment","block 2",16,"1","3004",-0.309814785684319,"saulin_01_vp_42",-0.29760939797312,0.1283,-0.29037,"EC",-2.00394037655949
"4132","treatment","block 2",16,"1","3004",-0.309814785684319,"saulin_01_vp_42",-0.29760939797312,0.1283,-0.29037,"PT",0.377512586127896
"4133","treatment","block 2",17,"2","2303",-0.353366660944774,"saulin_01_vp_42",-0.442207140888624,0.1283,-0.29037,"EC",-2.00394037655949
"4134","treatment","block 2",17,"2","2303",-0.353366660944774,"saulin_01_vp_42",-0.442207140888624,0.1283,-0.29037,"PT",0.377512586127896
"4135","treatment","block 2",18,"2","4588",-0.0920554093820444,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"EC",-2.00394037655949
"4136","treatment","block 2",18,"2","4588",-0.0920554093820444,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"PT",0.377512586127896
"4137","treatment","block 2",19,"2","3617",-0.309814785684319,"saulin_01_vp_42",-0.779601874358133,0.1283,-0.29037,"EC",-2.00394037655949
"4138","treatment","block 2",19,"2","3617",-0.309814785684319,"saulin_01_vp_42",-0.779601874358133,0.1283,-0.29037,"PT",0.377512586127896
"4139","treatment","block 2",20,"1","2812",-0.0920554093820444,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"EC",-2.00394037655949
"4140","treatment","block 2",20,"1","2812",-0.0920554093820444,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"PT",0.377512586127896
"4141","treatment","block 2",21,"2","2608",-0.745333538288869,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"EC",-2.00394037655949
"4142","treatment","block 2",21,"2","2608",-0.745333538288869,"saulin_01_vp_42",-0.538605636165627,0.1283,-0.29037,"PT",0.377512586127896
"4143","treatment","block 2",22,"2","1482",-0.527574161986594,"saulin_01_vp_42",-0.779601874358133,0.1283,-0.29037,"EC",-2.00394037655949
"4144","treatment","block 2",22,"2","1482",-0.527574161986594,"saulin_01_vp_42",-0.779601874358133,0.1283,-0.29037,"PT",0.377512586127896
"4145","treatment","block 2",23,"2","4464",-0.440470411465684,"saulin_01_vp_42",-0.779601874358133,0.1283,-0.29037,"EC",-2.00394037655949
"4146","treatment","block 2",23,"2","4464",-0.440470411465684,"saulin_01_vp_42",-0.779601874358133,0.1283,-0.29037,"PT",0.377512586127896
"4147","treatment","block 2",24,"2","3594",-0.527574161986594,"saulin_01_vp_42",-0.29760939797312,0.1283,-0.29037,"EC",-2.00394037655949
"4148","treatment","block 2",24,"2","3594",-0.527574161986594,"saulin_01_vp_42",-0.29760939797312,0.1283,-0.29037,"PT",0.377512586127896
"4149","treatment","block 2",25,"2","2300",0.12570396692023,"saulin_01_vp_42",-0.29760939797312,0.1283,-0.29037,"EC",-2.00394037655949
"4150","treatment","block 2",25,"2","2300",0.12570396692023,"saulin_01_vp_42",-0.29760939797312,0.1283,-0.29037,"PT",0.377512586127896
"4151","treatment","block 2",1,"2","3943",0.996741472129329,"saulin_01_vp_43",0.377180068965898,0.066313,0.0864,"EC",0.71871279328083
"4152","treatment","block 2",1,"2","3943",0.996741472129329,"saulin_01_vp_43",0.377180068965898,0.066313,0.0864,"PT",0.377512586127896
"4153","treatment","block 2",2,"2","1554",-1.61637104349797,"saulin_01_vp_43",0.280781573688896,0.066313,0.0864,"EC",0.71871279328083
"4154","treatment","block 2",2,"2","1554",-1.61637104349797,"saulin_01_vp_43",0.280781573688896,0.066313,0.0864,"PT",0.377512586127896
"4155","treatment","block 2",3,"1","4448",-0.788885413549324,"saulin_01_vp_43",0.184383078411893,0.066313,0.0864,"EC",0.71871279328083
"4156","treatment","block 2",3,"1","4448",-0.788885413549324,"saulin_01_vp_43",0.184383078411893,0.066313,0.0864,"PT",0.377512586127896
"4157","treatment","block 2",4,"2","2986",0.56122271952478,"saulin_01_vp_43",1.14836803118192,0.066313,0.0864,"EC",0.71871279328083
"4158","treatment","block 2",4,"2","2986",0.56122271952478,"saulin_01_vp_43",1.14836803118192,0.066313,0.0864,"PT",0.377512586127896
"4159","treatment","block 2",5,"2","5008",0.778982095827055,"saulin_01_vp_43",0.666375554796906,0.066313,0.0864,"EC",0.71871279328083
"4160","treatment","block 2",5,"2","5008",0.778982095827055,"saulin_01_vp_43",0.666375554796906,0.066313,0.0864,"PT",0.377512586127896
"4161","treatment","block 2",6,"2","2810",0.996741472129329,"saulin_01_vp_43",0.666375554796906,0.066313,0.0864,"EC",0.71871279328083
"4162","treatment","block 2",6,"2","2810",0.996741472129329,"saulin_01_vp_43",0.666375554796906,0.066313,0.0864,"PT",0.377512586127896
"4163","treatment","block 2",7,"2","3373",0.778982095827055,"saulin_01_vp_43",0.4253793166044,0.066313,0.0864,"EC",0.71871279328083
"4164","treatment","block 2",7,"2","3373",0.778982095827055,"saulin_01_vp_43",0.4253793166044,0.066313,0.0864,"PT",0.377512586127896
"4165","treatment","block 2",8,"1","4402",-0.745333538288869,"saulin_01_vp_43",0.280781573688896,0.066313,0.0864,"EC",0.71871279328083
"4166","treatment","block 2",8,"1","4402",-0.745333538288869,"saulin_01_vp_43",0.280781573688896,0.066313,0.0864,"PT",0.377512586127896
"4167","treatment","block 2",9,"2","4090",0.343463343222505,"saulin_01_vp_43",0.666375554796906,0.066313,0.0864,"EC",0.71871279328083
"4168","treatment","block 2",9,"2","4090",0.343463343222505,"saulin_01_vp_43",0.666375554796906,0.066313,0.0864,"PT",0.377512586127896
"4169","treatment","block 2",10,"2","4343",0.12570396692023,"saulin_01_vp_43",0.136183830773392,0.066313,0.0864,"EC",0.71871279328083
"4170","treatment","block 2",10,"2","4343",0.12570396692023,"saulin_01_vp_43",0.136183830773392,0.066313,0.0864,"PT",0.377512586127896
"4171","treatment","block 2",11,"1","4840",-0.745333538288869,"saulin_01_vp_43",0.4253793166044,0.066313,0.0864,"EC",0.71871279328083
"4172","treatment","block 2",11,"1","4840",-0.745333538288869,"saulin_01_vp_43",0.4253793166044,0.066313,0.0864,"PT",0.377512586127896
"4173","treatment","block 2",12,"2","2525",0.778982095827055,"saulin_01_vp_43",1.00377028826642,0.066313,0.0864,"EC",0.71871279328083
"4174","treatment","block 2",12,"2","2525",0.778982095827055,"saulin_01_vp_43",1.00377028826642,0.066313,0.0864,"PT",0.377512586127896
"4175","treatment","block 2",13,"2","2224",0.56122271952478,"saulin_01_vp_43",0.666375554796906,0.066313,0.0864,"EC",0.71871279328083
"4176","treatment","block 2",13,"2","2224",0.56122271952478,"saulin_01_vp_43",0.666375554796906,0.066313,0.0864,"PT",0.377512586127896
"4177","treatment","block 2",14,"2","2825",0.12570396692023,"saulin_01_vp_43",0.666375554796906,0.066313,0.0864,"EC",0.71871279328083
"4178","treatment","block 2",14,"2","2825",0.12570396692023,"saulin_01_vp_43",0.666375554796906,0.066313,0.0864,"PT",0.377512586127896
"4179","treatment","block 2",15,"2","2952",0.12570396692023,"saulin_01_vp_43",0.4253793166044,0.066313,0.0864,"EC",0.71871279328083
"4180","treatment","block 2",15,"2","2952",0.12570396692023,"saulin_01_vp_43",0.4253793166044,0.066313,0.0864,"PT",0.377512586127896
"4181","treatment","block 2",16,"1","1727",-1.39861166719569,"saulin_01_vp_43",0.4253793166044,0.066313,0.0864,"EC",0.71871279328083
"4182","treatment","block 2",16,"1","1727",-1.39861166719569,"saulin_01_vp_43",0.4253793166044,0.066313,0.0864,"PT",0.377512586127896
"4183","treatment","block 2",17,"2","4124",0.343463343222505,"saulin_01_vp_43",1.38936426937443,0.066313,0.0864,"EC",0.71871279328083
"4184","treatment","block 2",17,"2","4124",0.343463343222505,"saulin_01_vp_43",1.38936426937443,0.066313,0.0864,"PT",0.377512586127896
"4185","treatment","block 2",18,"2","2459",0.343463343222505,"saulin_01_vp_43",0.666375554796906,0.066313,0.0864,"EC",0.71871279328083
"4186","treatment","block 2",18,"2","2459",0.343463343222505,"saulin_01_vp_43",0.666375554796906,0.066313,0.0864,"PT",0.377512586127896
"4187","treatment","block 2",19,"2","3656",0.12570396692023,"saulin_01_vp_43",0.184383078411893,0.066313,0.0864,"EC",0.71871279328083
"4188","treatment","block 2",19,"2","3656",0.12570396692023,"saulin_01_vp_43",0.184383078411893,0.066313,0.0864,"PT",0.377512586127896
"4189","treatment","block 2",20,"1","6436",-1.39861166719569,"saulin_01_vp_43",0.666375554796906,0.066313,0.0864,"EC",0.71871279328083
"4190","treatment","block 2",20,"1","6436",-1.39861166719569,"saulin_01_vp_43",0.666375554796906,0.066313,0.0864,"PT",0.377512586127896
"4191","treatment","block 2",21,"2","4061",0.21280771744114,"saulin_01_vp_43",1.48576276465143,0.066313,0.0864,"EC",0.71871279328083
"4192","treatment","block 2",21,"2","4061",0.21280771744114,"saulin_01_vp_43",1.48576276465143,0.066313,0.0864,"PT",0.377512586127896
"4193","treatment","block 2",22,"2","2958",0.343463343222505,"saulin_01_vp_43",0.666375554796906,0.066313,0.0864,"EC",0.71871279328083
"4194","treatment","block 2",22,"2","2958",0.343463343222505,"saulin_01_vp_43",0.666375554796906,0.066313,0.0864,"PT",0.377512586127896
"4195","treatment","block 2",23,"2","4759",0.517670844264325,"saulin_01_vp_43",0.377180068965898,0.066313,0.0864,"EC",0.71871279328083
"4196","treatment","block 2",23,"2","4759",0.517670844264325,"saulin_01_vp_43",0.377180068965898,0.066313,0.0864,"PT",0.377512586127896
"4197","treatment","block 2",24,"2","2456",-0.0920554093820444,"saulin_01_vp_43",0.280781573688896,0.066313,0.0864,"EC",0.71871279328083
"4198","treatment","block 2",24,"2","2456",-0.0920554093820444,"saulin_01_vp_43",0.280781573688896,0.066313,0.0864,"PT",0.377512586127896
"4199","treatment","block 2",25,"2","3075",-0.0920554093820444,"saulin_01_vp_43",0.184383078411893,0.066313,0.0864,"EC",0.71871279328083
"4200","treatment","block 2",25,"2","3075",-0.0920554093820444,"saulin_01_vp_43",0.184383078411893,0.066313,0.0864,"PT",0.377512586127896
"4201","treatment","block 2",1,"2","1615",-0.309814785684319,"saulin_01_vp_44",0.762774050073909,-1.8512,-0.35955,"EC",1.88556415178382
"4202","treatment","block 2",1,"2","1615",-0.309814785684319,"saulin_01_vp_44",0.762774050073909,-1.8512,-0.35955,"PT",1.66385176848961
"4203","treatment","block 2",2,"2","4799",-0.0920554093820444,"saulin_01_vp_44",0.666375554796906,-1.8512,-0.35955,"EC",1.88556415178382
"4204","treatment","block 2",2,"2","4799",-0.0920554093820444,"saulin_01_vp_44",0.666375554796906,-1.8512,-0.35955,"PT",1.66385176848961
"4205","treatment","block 2",3,"1","2875",-0.745333538288869,"saulin_01_vp_44",0.618176307158405,-1.8512,-0.35955,"EC",1.88556415178382
"4206","treatment","block 2",3,"1","2875",-0.745333538288869,"saulin_01_vp_44",0.618176307158405,-1.8512,-0.35955,"PT",1.66385176848961
"4207","treatment","block 2",4,"2","3326",-0.0920554093820444,"saulin_01_vp_44",0.907371792989413,-1.8512,-0.35955,"EC",1.88556415178382
"4208","treatment","block 2",4,"2","3326",-0.0920554093820444,"saulin_01_vp_44",0.907371792989413,-1.8512,-0.35955,"PT",1.66385176848961
"4209","treatment","block 2",5,"2","4283",0.0821520916597754,"saulin_01_vp_44",0.907371792989413,-1.8512,-0.35955,"EC",1.88556415178382
"4210","treatment","block 2",5,"2","4283",0.0821520916597754,"saulin_01_vp_44",0.907371792989413,-1.8512,-0.35955,"PT",1.66385176848961
"4211","treatment","block 2",6,"2","3592",-0.527574161986594,"saulin_01_vp_44",1.14836803118192,-1.8512,-0.35955,"EC",1.88556415178382
"4212","treatment","block 2",6,"2","3592",-0.527574161986594,"saulin_01_vp_44",1.14836803118192,-1.8512,-0.35955,"PT",1.66385176848961
"4213","treatment","block 2",7,"2","2443",-0.527574161986594,"saulin_01_vp_44",0.666375554796906,-1.8512,-0.35955,"EC",1.88556415178382
"4214","treatment","block 2",7,"2","2443",-0.527574161986594,"saulin_01_vp_44",0.666375554796906,-1.8512,-0.35955,"PT",1.66385176848961
