"","condition","block_no","trial_no","trial_type","rt","emotion_rating","id","EC","PT","sample","closeness"
"21181","treatment","block 2",8,"2","5204",0.12570396692023,"saulin_01_vp_30",-1.44691414335354,18,"scanner",-1.74358682712816
"21187","treatment","block 2",9,"1","5642",0.12570396692023,"saulin_01_vp_30",-1.44691414335354,18,"scanner",-1.74358682712816
"21193","treatment","block 2",10,"2","3277",-0.0920554093820444,"saulin_01_vp_30",-1.44691414335354,18,"scanner",-1.74358682712816
"21199","treatment","block 2",11,"1","3067",-0.0920554093820444,"saulin_01_vp_30",-1.44691414335354,18,"scanner",-1.74358682712816
"21205","treatment","block 2",12,"2","5950",-0.222711035163409,"saulin_01_vp_30",-1.44691414335354,18,"scanner",-1.74358682712816
"21211","treatment","block 2",13,"2","5746",-0.0920554093820444,"saulin_01_vp_30",-1.44691414335354,18,"scanner",-1.74358682712816
"21217","treatment","block 2",14,"2","2366",-0.309814785684319,"saulin_01_vp_30",-1.44691414335354,18,"scanner",-1.74358682712816
"21223","treatment","block 2",15,"2","5820",-0.309814785684319,"saulin_01_vp_30",-1.44691414335354,18,"scanner",-1.74358682712816
"21229","treatment","block 2",16,"2","3204",-0.309814785684319,"saulin_01_vp_30",-1.44691414335354,18,"scanner",-1.74358682712816
"21235","treatment","block 2",17,"1","4885",-0.135607284642499,"saulin_01_vp_30",-1.44691414335354,18,"scanner",-1.74358682712816
"21241","treatment","block 2",18,"2","2410",-0.309814785684319,"saulin_01_vp_30",-1.44691414335354,18,"scanner",-1.74358682712816
"21247","treatment","block 2",19,"2","5603",-0.309814785684319,"saulin_01_vp_30",-1.44691414335354,18,"scanner",-1.74358682712816
"21253","treatment","block 2",20,"2","3852",-0.309814785684319,"saulin_01_vp_30",-1.44691414335354,18,"scanner",-1.74358682712816
"21259","treatment","block 2",21,"1","5558",-0.527574161986594,"saulin_01_vp_30",-1.44691414335354,18,"scanner",-1.74358682712816
"21265","treatment","block 2",22,"2","4703",-0.527574161986594,"saulin_01_vp_30",-1.44691414335354,18,"scanner",-1.74358682712816
"21271","treatment","block 2",23,"2","2840",-0.527574161986594,"saulin_01_vp_30",-1.44691414335354,18,"scanner",-1.74358682712816
"21277","treatment","block 2",24,"2","3624",-0.0920554093820444,"saulin_01_vp_30",-1.44691414335354,18,"scanner",-1.50259058893565
"21283","treatment","block 2",25,"2","3681",-0.527574161986594,"saulin_01_vp_30",-1.44691414335354,18,"scanner",-1.74358682712816
"21341","treatment","block 1",1,"1","4471",0.430567093743415,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.87135674575944
"21347","treatment","block 1",2,"1","2484",-0.963092914591143,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21353","treatment","block 1",3,"1","5932",-0.440470411465684,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.38936426937443
"21359","treatment","block 1",4,"2","3366",1.95488272785934,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21365","treatment","block 1",5,"1","2150",-1.18085229089342,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.72675900284394
"21371","treatment","block 1",6,"1","5595",-1.39861166719569,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.38936426937443
"21377","treatment","block 1",7,"1","7768",-1.52926729297706,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21383","treatment","block 1",8,"2","5262",1.43226022473388,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21389","treatment","block 1",9,"1","6085",-0.527574161986594,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21395","treatment","block 1",10,"1","3395",0.343463343222505,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21401","treatment","block 1",11,"1","3213",0.12570396692023,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.72675900284394
"21407","treatment","block 1",12,"1","3608",-0.309814785684319,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.72675900284394
"21413","treatment","block 1",13,"2","3767",1.86777897733843,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21419","treatment","block 1",14,"1","2551",-1.8776822950607,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.87135674575944
"21425","treatment","block 1",15,"1","3716",-0.745333538288869,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.82315749812094
"21431","treatment","block 1",16,"1","5411",-1.18085229089342,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.87135674575944
"21437","treatment","block 1",17,"2","4275",1.86777897733843,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21443","treatment","block 1",18,"1","3339",-0.571126037247049,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.10016878354342
"21449","treatment","block 1",19,"1","5792",-0.0920554093820444,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21455","treatment","block 1",20,"1","6459",-0.309814785684319,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21461","treatment","block 1",21,"1","5102",0.12570396692023,"saulin_01_vp_31",0.450536140445413,16,"scanner",0.859172545350911
"21467","treatment","block 1",22,"2","6954",2.0855383536407,"saulin_01_vp_31",0.450536140445413,16,"scanner",0.4253793166044
"21473","treatment","block 1",23,"1","6797",0.343463343222505,"saulin_01_vp_31",0.450536140445413,16,"scanner",0.666375554796906
"21479","treatment","block 1",24,"1","2580",0.12570396692023,"saulin_01_vp_31",0.450536140445413,16,"scanner",-0.0566131597806136
"21485","treatment","block 1",25,"1","2801",0.12570396692023,"saulin_01_vp_31",0.450536140445413,16,"scanner",0.4253793166044
"21519","treatment","block 2",1,"2","3270",1.95488272785934,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21525","treatment","block 2",2,"2","2498",1.65001960103615,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.58216125992843
"21531","treatment","block 2",3,"1","3044",1.43226022473388,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21537","treatment","block 2",4,"2","1600",2.17264210416161,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21543","treatment","block 2",5,"2","6461",1.86777897733843,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21549","treatment","block 2",6,"2","4984",2.0855383536407,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21555","treatment","block 2",7,"2","4679",1.86777897733843,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21561","treatment","block 2",8,"1","6734",1.38870834947342,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21567","treatment","block 2",9,"2","4986",2.0855383536407,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.72675900284394
"21573","treatment","block 2",10,"2","1604",1.43226022473388,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21579","treatment","block 2",11,"1","4668",0.996741472129329,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21585","treatment","block 2",12,"2","6892",2.0855383536407,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.38936426937443
"21591","treatment","block 2",13,"2","3583",2.0855383536407,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.14836803118192
"21597","treatment","block 2",14,"2","4198",2.0855383536407,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21603","treatment","block 2",15,"2","3392",0.996741472129329,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21609","treatment","block 2",16,"1","2937",0.778982095827055,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.38936426937443
"21615","treatment","block 2",17,"2","6008",2.0855383536407,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21621","treatment","block 2",18,"2","4106",-0.963092914591143,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.72675900284394
"21627","treatment","block 2",19,"2","3594",0.12570396692023,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.87135674575944
"21633","treatment","block 2",20,"1","5666",-0.309814785684319,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21639","treatment","block 2",21,"2","3387",0.12570396692023,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21645","treatment","block 2",22,"2","5059",0.866085846347964,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.87135674575944
"21651","treatment","block 2",23,"2","2399",0.996741472129329,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.48576276465143
"21657","treatment","block 2",24,"2","4185",1.65001960103615,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.38936426937443
"21663","treatment","block 2",25,"2","1825",2.0855383536407,"saulin_01_vp_31",0.450536140445413,16,"scanner",0.4253793166044
"21722","control","block 1",1,"1","2225",0.12570396692023,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21728","control","block 1",2,"2","1390",2.0855383536407,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21734","control","block 1",3,"1","3483",1.43226022473388,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21740","control","block 1",4,"2","1438",1.43226022473388,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.34116502173592
"21746","control","block 1",5,"1","3990",-0.309814785684319,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.58216125992843
"21752","control","block 1",6,"2","5384",0.996741472129329,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.87135674575944
"21758","control","block 1",7,"1","3017",0.996741472129329,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21764","control","block 1",8,"2","3444",1.08384522265024,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.87135674575944
"21770","control","block 1",9,"1","4567",0.29991146796205,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21776","control","block 1",10,"2","2892",1.43226022473388,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.58216125992843
"21782","control","block 1",11,"1","4047",0.29991146796205,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.87135674575944
"21788","control","block 1",12,"1","4848",0.29991146796205,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.14836803118192
"21794","control","block 1",13,"2","2479",0.343463343222505,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.14836803118192
"21800","control","block 1",14,"1","4335",0.12570396692023,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.82315749812094
"21806","control","block 1",15,"1","3739",-0.0920554093820444,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.38936426937443
"21812","control","block 1",16,"2","3792",0.866085846347964,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.14836803118192
"21818","control","block 1",17,"1","3909",0.343463343222505,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21824","control","block 1",18,"1","4026",0.343463343222505,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.38936426937443
"21830","control","block 1",19,"2","3658",1.2145008484316,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.38936426937443
"21836","control","block 1",20,"2","5409",0.778982095827055,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.14836803118192
"21842","control","block 1",21,"1","1571",1.95488272785934,"saulin_01_vp_31",0.450536140445413,16,"scanner",0.907371792989413
"21848","control","block 1",22,"2","2819",0.56122271952478,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.14836803118192
"21854","control","block 1",23,"1","2520",0.56122271952478,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21860","control","block 1",24,"2","5502",1.2145008484316,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.24476652645892
"21866","control","block 1",25,"2","4687",0.12570396692023,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.14836803118192
"21900","control","block 2",1,"1","4912",-0.527574161986594,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21906","control","block 2",2,"2","2882",1.43226022473388,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.87135674575944
"21912","control","block 2",3,"1","5893",1.38870834947342,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21918","control","block 2",4,"2","6765",2.04198647838025,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21924","control","block 2",5,"2","5300",2.0855383536407,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21930","control","block 2",6,"1","6027",1.6064677257757,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21936","control","block 2",7,"1","2458",1.65001960103615,"saulin_01_vp_31",0.450536140445413,16,"scanner",0.907371792989413
"21942","control","block 2",8,"2","2980",1.2145008484316,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.38936426937443
"21948","control","block 2",9,"1","5932",1.86777897733843,"saulin_01_vp_31",0.450536140445413,16,"scanner",0.377180068965898
"21954","control","block 2",10,"2","2940",0.343463343222505,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"21960","control","block 2",11,"1","983",1.86777897733843,"saulin_01_vp_31",0.450536140445413,16,"scanner",0.859172545350911
"21966","control","block 2",12,"1","3550",1.65001960103615,"saulin_01_vp_31",0.450536140445413,16,"scanner",0.907371792989413
"21972","control","block 2",13,"2","5348",0.343463343222505,"saulin_01_vp_31",0.450536140445413,16,"scanner",0.907371792989413
"21978","control","block 2",14,"2","4495",0.343463343222505,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.00377028826642
"21984","control","block 2",15,"1","4398",0.778982095827055,"saulin_01_vp_31",0.450536140445413,16,"scanner",0.859172545350911
"21990","control","block 2",16,"2","3908",0.778982095827055,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.87135674575944
"21996","control","block 2",17,"1","5252",0.0821520916597754,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"22002","control","block 2",18,"1","4666",0.953189596868874,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"22008","control","block 2",19,"2","4006",1.86777897733843,"saulin_01_vp_31",0.450536140445413,16,"scanner",0.907371792989413
"22014","control","block 2",20,"2","3156",1.86777897733843,"saulin_01_vp_31",0.450536140445413,16,"scanner",0.907371792989413
"22020","control","block 2",21,"1","6339",1.65001960103615,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.24476652645892
"22026","control","block 2",22,"2","3408",1.86777897733843,"saulin_01_vp_31",0.450536140445413,16,"scanner",0.907371792989413
"22032","control","block 2",23,"1","2201",1.65001960103615,"saulin_01_vp_31",0.450536140445413,16,"scanner",1.63036050756693
"22038","control","block 2",24,"2","5625",2.0855383536407,"saulin_01_vp_31",0.450536140445413,16,"scanner",0.666375554796906
"22044","control","block 2",25,"2","6100",2.0855383536407,"saulin_01_vp_31",0.450536140445413,16,"scanner",0.666375554796906
"22102","treatment","block 1",1,"1","7250",0.56122271952478,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.666375554796906
"22108","treatment","block 1",2,"1","6240",0.56122271952478,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.29760939797312
"22114","treatment","block 1",3,"1","5947",-0.0920554093820444,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.0566131597806136
"22120","treatment","block 1",4,"2","2222",1.95488272785934,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-1.02059811255064
"22126","treatment","block 1",5,"1","7568",-0.0920554093820444,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22132","treatment","block 1",6,"1","4051",0.430567093743415,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.280781573688896
"22138","treatment","block 1",7,"1","5522",-0.527574161986594,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-1.74358682712816
"22144","treatment","block 1",8,"2","1608",1.86777897733843,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22150","treatment","block 1",9,"1","3213",-0.745333538288869,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22156","treatment","block 1",10,"1","1882",-1.18085229089342,"saulin_01_vp_32",-0.181947287487571,21,"scanner",1.14836803118192
"22162","treatment","block 1",11,"1","5216",-0.963092914591143,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22168","treatment","block 1",12,"1","2674",-0.963092914591143,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.666375554796906
"22174","treatment","block 1",13,"2","4383",1.17094897317115,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22180","treatment","block 1",14,"1","2458",-0.745333538288869,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22186","treatment","block 1",15,"1","4899",-0.00495165886113449,"saulin_01_vp_32",-0.181947287487571,21,"scanner",1.14836803118192
"22192","treatment","block 1",16,"1","4565",-0.527574161986594,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.666375554796906
"22198","treatment","block 1",17,"2","2295",0.996741472129329,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.184383078411893
"22204","treatment","block 1",18,"1","4735",-0.309814785684319,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.666375554796906
"22210","treatment","block 1",19,"1","2412",-0.963092914591143,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22216","treatment","block 1",20,"1","2037",-1.39861166719569,"saulin_01_vp_32",-0.181947287487571,21,"scanner",1.00377028826642
"22222","treatment","block 1",21,"1","2852",-0.745333538288869,"saulin_01_vp_32",-0.181947287487571,21,"scanner",1.14836803118192
"22228","treatment","block 1",22,"2","2380",1.51936397525479,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22234","treatment","block 1",23,"1","1722",-0.745333538288869,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.666375554796906
"22240","treatment","block 1",24,"1","4138",0.12570396692023,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22246","treatment","block 1",25,"1","4605",-0.745333538288869,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22280","treatment","block 2",1,"2","2882",1.43226022473388,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.907371792989413
"22286","treatment","block 2",2,"2","4048",1.2145008484316,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.377180068965898
"22292","treatment","block 2",3,"1","2577",0.12570396692023,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.0566131597806136
"22298","treatment","block 2",4,"2","2875",1.43226022473388,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.184383078411893
"22304","treatment","block 2",5,"2","3638",1.43226022473388,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22310","treatment","block 2",6,"2","1473",1.43226022473388,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22316","treatment","block 2",7,"2","1233",1.43226022473388,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.666375554796906
"22322","treatment","block 2",8,"1","2459",0.12570396692023,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.907371792989413
"22328","treatment","block 2",9,"2","2834",1.65001960103615,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.762774050073909
"22334","treatment","block 2",10,"2","4593",1.38870834947342,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22340","treatment","block 2",11,"1","1119",-0.527574161986594,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.907371792989413
"22346","treatment","block 2",12,"2","1179",1.65001960103615,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.907371792989413
"22352","treatment","block 2",13,"2","825",-0.309814785684319,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.0566131597806136
"22358","treatment","block 2",14,"2","3973",1.17094897317115,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.762774050073909
"22364","treatment","block 2",15,"2","6506",0.996741472129329,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.666375554796906
"22370","treatment","block 2",16,"1","3050",-0.0920554093820444,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22376","treatment","block 2",17,"2","3283",1.43226022473388,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22382","treatment","block 2",18,"2","2746",1.51936397525479,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22388","treatment","block 2",19,"2","2641",1.43226022473388,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.184383078411893
"22394","treatment","block 2",20,"1","2848",-0.745333538288869,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.666375554796906
"22400","treatment","block 2",21,"2","965",1.43226022473388,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.29760939797312
"22406","treatment","block 2",22,"2","3760",1.43226022473388,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22412","treatment","block 2",23,"2","1186",1.2145008484316,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.666375554796906
"22418","treatment","block 2",24,"2","2012",1.30160459895251,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.666375554796906
"22424","treatment","block 2",25,"2","6484",1.6064677257757,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22483","control","block 1",1,"1","4758",-0.440470411465684,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22489","control","block 1",2,"2","5317",1.6064677257757,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.29760939797312
"22495","control","block 1",3,"1","2309",-0.0920554093820444,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22501","control","block 1",4,"2","1940",1.2145008484316,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.666375554796906
"22507","control","block 1",5,"1","2367",0.12570396692023,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.0566131597806136
"22513","control","block 1",6,"2","3657",1.43226022473388,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.29760939797312
"22519","control","block 1",7,"1","2254",0.12570396692023,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.827801121996635
"22525","control","block 1",8,"2","1258",1.43226022473388,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.521777811881402
"22531","control","block 1",9,"1","3883",-0.745333538288869,"saulin_01_vp_32",-0.181947287487571,21,"scanner",1.00377028826642
"22537","control","block 1",10,"2","1250",0.996741472129329,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.184383078411893
"22543","control","block 1",11,"1","2149",-0.527574161986594,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.521777811881402
"22549","control","block 1",12,"1","1398",-0.309814785684319,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.0566131597806136
"22555","control","block 1",13,"2","3401",1.43226022473388,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.666375554796906
"22561","control","block 1",14,"1","1268",-0.963092914591143,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22567","control","block 1",15,"1","2883",-0.745333538288869,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.29760939797312
"22573","control","block 1",16,"2","4198",1.65001960103615,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.666375554796906
"22579","control","block 1",17,"1","3258",-0.527574161986594,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.0566131597806136
"22585","control","block 1",18,"1","2087",-1.22440416615387,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22591","control","block 1",19,"2","663",-1.18085229089342,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22597","control","block 1",20,"2","3890",1.2145008484316,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.184383078411893
"22603","control","block 1",21,"1","1167",-0.745333538288869,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.0566131597806136
"22609","control","block 1",22,"2","1360",1.65001960103615,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.0566131597806136
"22615","control","block 1",23,"1","3024",-0.0920554093820444,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22621","control","block 1",24,"2","1321",1.43226022473388,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.666375554796906
"22627","control","block 1",25,"2","1191",1.43226022473388,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.104812407419115
"22661","control","block 2",1,"1","1813",-1.18085229089342,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.184383078411893
"22667","control","block 2",2,"2","778",0.996741472129329,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.29760939797312
"22673","control","block 2",3,"1","2676",-0.527574161986594,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22679","control","block 2",4,"2","3533",1.43226022473388,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22685","control","block 2",5,"2","849",1.43226022473388,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.104812407419115
"22691","control","block 2",6,"1","1065",-0.527574161986594,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22697","control","block 2",7,"1","2467",-0.788885413549324,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.184383078411893
"22703","control","block 2",8,"2","5269",2.0855383536407,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.586804883804128
"22709","control","block 2",9,"1","834",-0.745333538288869,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22715","control","block 2",10,"2","1470",0.778982095827055,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22721","control","block 2",11,"1","1659",-1.44216354245615,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.666375554796906
"22727","control","block 2",12,"1","5058",-0.745333538288869,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.136183830773392
"22733","control","block 2",13,"2","701",1.43226022473388,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.184383078411893
"22739","control","block 2",14,"2","5995",2.04198647838025,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.0566131597806136
"22745","control","block 2",15,"1","4783",-0.963092914591143,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22751","control","block 2",16,"2","2766",0.778982095827055,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.4253793166044
"22757","control","block 2",17,"1","1009",-0.745333538288869,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.762774050073909
"22763","control","block 2",18,"1","2652",-0.0920554093820444,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.779601874358133
"22769","control","block 2",19,"2","3325",1.86777897733843,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.184383078411893
"22775","control","block 2",20,"2","3566",1.65001960103615,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.29760939797312
"22781","control","block 2",21,"1","2963",-0.309814785684319,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.104812407419115
"22787","control","block 2",22,"2","3349",1.65001960103615,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.538605636165627
"22793","control","block 2",23,"1","2877",-0.527574161986594,"saulin_01_vp_32",-0.181947287487571,21,"scanner",0.184383078411893
"22799","control","block 2",24,"2","3825",1.65001960103615,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.0566131597806136
"22805","control","block 2",25,"2","3107",1.65001960103615,"saulin_01_vp_32",-0.181947287487571,21,"scanner",-0.538605636165627
"22863","treatment","block 1",1,"1","8383",1.43226022473388,"saulin_01_vp_33",-0.498189001454062,17,"scanner",-0.29760939797312
"22869","treatment","block 1",2,"1","6917",0.996741472129329,"saulin_01_vp_33",-0.498189001454062,17,"scanner",0.184383078411893
