"","subj_idx","blockno","trialno","rt","response","id","motive","condition","other_poss_loss"
"4632",22,3,9,1082,1,"md_as_48","reciprocity","control",380
"4633",22,3,10,1749,0,"md_as_48","reciprocity","control",320
"4634",22,3,11,1251,1,"md_as_48","reciprocity","control",280
"4635",22,3,12,1452,0,"md_as_48","reciprocity","control",100
"4636",22,3,13,1900,0,"md_as_48","reciprocity","control",380
"4637",22,3,14,1472,0,"md_as_48","reciprocity","control",220
"4638",22,3,15,1184,0,"md_as_48","reciprocity","control",160
"4639",22,3,16,1085,0,"md_as_48","reciprocity","control",280
"4640",22,3,17,1756,1,"md_as_48","reciprocity","control",20
"4641",22,3,18,1035,0,"md_as_48","reciprocity","control",380
"4642",22,3,19,1150,1,"md_as_48","reciprocity","control",120
"4643",22,3,20,1078,0,"md_as_48","reciprocity","control",60
"4644",22,3,21,1067,0,"md_as_48","reciprocity","control",40
"4645",22,3,22,1285,0,"md_as_48","reciprocity","control",360
"4646",22,3,23,1212,0,"md_as_48","reciprocity","control",360
"4647",22,3,24,1813,1,"md_as_48","reciprocity","control",220
"4648",22,3,25,841,0,"md_as_48","reciprocity","control",360
"4649",22,3,26,1202,0,"md_as_48","reciprocity","control",40
"4650",22,3,27,1758,0,"md_as_48","reciprocity","control",240
"4651",22,3,28,1224,0,"md_as_48","reciprocity","control",320
"4652",22,3,29,1322,0,"md_as_48","reciprocity","control",300
"4653",22,3,30,1703,0,"md_as_48","reciprocity","control",180
"4654",22,3,31,1074,0,"md_as_48","reciprocity","control",60
"4655",22,3,32,1733,0,"md_as_48","reciprocity","control",380
"4656",22,3,33,1002,0,"md_as_48","reciprocity","control",300
"4657",22,3,34,1094,0,"md_as_48","reciprocity","control",120
"4658",23,1,1,1794,0,"md_as_49","reciprocity","treatment",20
"4659",23,1,2,1667,1,"md_as_49","reciprocity","treatment",300
"4660",23,1,3,3607,0,"md_as_49","reciprocity","treatment",360
"4661",23,1,4,1071,1,"md_as_49","reciprocity","treatment",160
"4662",23,1,5,2083,0,"md_as_49","reciprocity","treatment",40
"4663",23,1,6,1175,1,"md_as_49","reciprocity","treatment",220
"4664",23,1,7,1602,1,"md_as_49","reciprocity","treatment",360
"4665",23,1,8,1498,1,"md_as_49","reciprocity","treatment",100
"4666",23,1,9,1191,1,"md_as_49","reciprocity","treatment",240
"4667",23,1,10,1423,1,"md_as_49","reciprocity","treatment",380
"4668",23,1,11,1057,1,"md_as_49","reciprocity","treatment",360
"4669",23,1,12,1348,0,"md_as_49","reciprocity","treatment",40
"4670",23,1,13,1145,1,"md_as_49","reciprocity","treatment",320
"4671",23,1,14,2586,0,"md_as_49","reciprocity","treatment",180
"4672",23,1,15,1654,1,"md_as_49","reciprocity","treatment",320
"4673",23,1,16,1509,1,"md_as_49","reciprocity","treatment",240
"4674",23,1,17,1814,1,"md_as_49","reciprocity","treatment",120
"4675",23,1,18,916,1,"md_as_49","reciprocity","treatment",280
"4676",23,1,19,1707,1,"md_as_49","reciprocity","treatment",360
"4677",23,1,20,2920,0,"md_as_49","reciprocity","treatment",100
"4678",23,1,21,1215,0,"md_as_49","reciprocity","treatment",380
"4679",23,1,22,1641,1,"md_as_49","reciprocity","treatment",300
"4680",23,1,23,1378,1,"md_as_49","reciprocity","treatment",340
"4681",23,1,24,3137,1,"md_as_49","reciprocity","treatment",160
"4682",23,1,25,1510,1,"md_as_49","reciprocity","treatment",220
"4683",23,1,26,2031,1,"md_as_49","reciprocity","treatment",280
"4684",23,1,27,1834,0,"md_as_49","reciprocity","treatment",20
"4685",23,1,28,2004,0,"md_as_49","reciprocity","treatment",60
"4686",23,1,29,1211,1,"md_as_49","reciprocity","treatment",180
"4687",23,1,30,1311,1,"md_as_49","reciprocity","treatment",380
"4688",23,1,31,1445,1,"md_as_49","reciprocity","treatment",60
"4689",23,1,32,1512,1,"md_as_49","reciprocity","treatment",120
"4690",23,1,33,897,1,"md_as_49","reciprocity","treatment",340
"4691",23,1,34,1184,1,"md_as_49","reciprocity","treatment",380
"4692",23,2,1,2210,0,"md_as_49","reciprocity","treatment",20
"4693",23,2,2,1108,1,"md_as_49","reciprocity","treatment",300
"4694",23,2,3,1472,1,"md_as_49","reciprocity","treatment",360
"4695",23,2,4,1264,1,"md_as_49","reciprocity","treatment",160
"4696",23,2,5,1970,0,"md_as_49","reciprocity","treatment",40
"4697",23,2,6,823,1,"md_as_49","reciprocity","treatment",220
"4698",23,2,7,2102,1,"md_as_49","reciprocity","treatment",360
"4699",23,2,8,1152,1,"md_as_49","reciprocity","treatment",100
"4700",23,2,9,915,1,"md_as_49","reciprocity","treatment",240
"4701",23,2,10,2130,1,"md_as_49","reciprocity","treatment",380
"4702",23,2,11,1111,1,"md_as_49","reciprocity","treatment",360
"4703",23,2,12,1752,1,"md_as_49","reciprocity","treatment",40
"4704",23,2,13,1550,1,"md_as_49","reciprocity","treatment",320
"4705",23,2,14,2034,0,"md_as_49","reciprocity","treatment",180
"4706",23,2,15,1491,1,"md_as_49","reciprocity","treatment",320
"4707",23,2,16,2019,1,"md_as_49","reciprocity","treatment",240
"4708",23,2,17,3007,1,"md_as_49","reciprocity","treatment",120
"4709",23,2,18,710,1,"md_as_49","reciprocity","treatment",280
"4710",23,2,19,1440,1,"md_as_49","reciprocity","treatment",360
"4711",23,2,21,1212,0,"md_as_49","reciprocity","treatment",380
"4712",23,2,22,1216,1,"md_as_49","reciprocity","treatment",300
"4713",23,2,23,1131,1,"md_as_49","reciprocity","treatment",340
"4714",23,2,24,2627,1,"md_as_49","reciprocity","treatment",160
"4715",23,2,25,1406,1,"md_as_49","reciprocity","treatment",220
"4716",23,2,26,873,1,"md_as_49","reciprocity","treatment",280
"4717",23,2,27,1550,1,"md_as_49","reciprocity","treatment",20
"4718",23,2,28,3227,0,"md_as_49","reciprocity","treatment",60
"4719",23,2,29,1092,1,"md_as_49","reciprocity","treatment",180
"4720",23,2,30,925,1,"md_as_49","reciprocity","treatment",380
"4721",23,2,31,3784,1,"md_as_49","reciprocity","treatment",60
"4722",23,2,32,1488,1,"md_as_49","reciprocity","treatment",120
"4723",23,2,33,1639,1,"md_as_49","reciprocity","treatment",340
"4724",23,2,34,646,1,"md_as_49","reciprocity","treatment",380
"4725",23,3,1,1067,1,"md_as_49","reciprocity","treatment",300
"4726",23,3,2,1150,1,"md_as_49","reciprocity","treatment",160
"4727",23,3,3,1565,1,"md_as_49","reciprocity","treatment",360
"4728",23,3,4,1055,1,"md_as_49","reciprocity","treatment",220
"4729",23,3,5,1303,1,"md_as_49","reciprocity","treatment",120
"4730",23,3,6,2609,0,"md_as_49","reciprocity","treatment",120
"4731",23,3,7,1250,0,"md_as_49","reciprocity","treatment",380
"4732",23,3,8,3015,0,"md_as_49","reciprocity","treatment",20
"4733",23,3,9,1320,1,"md_as_49","reciprocity","treatment",340
"4734",23,3,10,884,1,"md_as_49","reciprocity","treatment",180
"4735",23,3,11,969,1,"md_as_49","reciprocity","treatment",240
"4736",23,3,12,2261,1,"md_as_49","reciprocity","treatment",100
"4737",23,3,13,1452,1,"md_as_49","reciprocity","treatment",360
"4738",23,3,14,2288,0,"md_as_49","reciprocity","treatment",40
"4739",23,3,15,907,1,"md_as_49","reciprocity","treatment",240
"4740",23,3,16,3101,1,"md_as_49","reciprocity","treatment",20
"4741",23,3,17,1864,1,"md_as_49","reciprocity","treatment",100
"4742",23,3,18,1200,1,"md_as_49","reciprocity","treatment",340
"4743",23,3,19,1033,1,"md_as_49","reciprocity","treatment",320
"4744",23,3,20,828,1,"md_as_49","reciprocity","treatment",380
"4745",23,3,21,1478,1,"md_as_49","reciprocity","treatment",220
"4746",23,3,22,678,1,"md_as_49","reciprocity","treatment",280
"4747",23,3,23,628,1,"md_as_49","reciprocity","treatment",360
"4748",23,3,24,2058,1,"md_as_49","reciprocity","treatment",160
"4749",23,3,25,1140,1,"md_as_49","reciprocity","treatment",40
"4750",23,3,26,854,1,"md_as_49","reciprocity","treatment",380
"4751",23,3,27,855,1,"md_as_49","reciprocity","treatment",300
"4752",23,3,28,2624,0,"md_as_49","reciprocity","treatment",60
"4753",23,3,29,749,1,"md_as_49","reciprocity","treatment",380
"4754",23,3,30,651,1,"md_as_49","reciprocity","treatment",360
"4755",23,3,31,1723,1,"md_as_49","reciprocity","treatment",320
"4756",23,3,32,3269,0,"md_as_49","reciprocity","treatment",60
"4757",23,3,33,973,1,"md_as_49","reciprocity","treatment",280
"4758",23,3,34,1981,1,"md_as_49","reciprocity","treatment",180
"4759",23,1,1,1136,1,"md_as_49","reciprocity","control",240
"4760",23,1,2,1529,1,"md_as_49","reciprocity","control",100
"4761",23,1,3,742,1,"md_as_49","reciprocity","control",360
"4762",23,1,4,832,1,"md_as_49","reciprocity","control",300
"4763",23,1,5,971,1,"md_as_49","reciprocity","control",240
"4764",23,1,6,2727,0,"md_as_49","reciprocity","control",20
"4765",23,1,7,1851,0,"md_as_49","reciprocity","control",20
"4766",23,1,8,723,0,"md_as_49","reciprocity","control",380
"4767",23,1,9,971,1,"md_as_49","reciprocity","control",320
"4768",23,1,10,1051,1,"md_as_49","reciprocity","control",360
"4769",23,1,11,2832,1,"md_as_49","reciprocity","control",60
"4770",23,1,12,1660,1,"md_as_49","reciprocity","control",380
"4771",23,1,13,1410,1,"md_as_49","reciprocity","control",220
"4772",23,1,14,810,1,"md_as_49","reciprocity","control",300
"4773",23,1,15,755,1,"md_as_49","reciprocity","control",340
"4774",23,1,16,2274,1,"md_as_49","reciprocity","control",160
"4775",23,1,17,822,1,"md_as_49","reciprocity","control",320
"4776",23,1,18,1028,1,"md_as_49","reciprocity","control",340
"4777",23,1,19,848,1,"md_as_49","reciprocity","control",220
"4778",23,1,20,850,1,"md_as_49","reciprocity","control",120
"4779",23,1,21,676,1,"md_as_49","reciprocity","control",360
"4780",23,1,22,674,1,"md_as_49","reciprocity","control",180
"4781",23,1,23,2115,1,"md_as_49","reciprocity","control",380
"4782",23,1,24,2308,1,"md_as_49","reciprocity","control",100
"4783",23,1,25,1881,0,"md_as_49","reciprocity","control",40
"4784",23,1,26,969,1,"md_as_49","reciprocity","control",360
"4785",23,1,27,2067,1,"md_as_49","reciprocity","control",380
"4786",23,1,28,1713,0,"md_as_49","reciprocity","control",60
"4787",23,1,29,822,1,"md_as_49","reciprocity","control",160
"4788",23,1,30,1389,1,"md_as_49","reciprocity","control",180
"4789",23,1,31,2418,0,"md_as_49","reciprocity","control",40
"4790",23,1,32,2263,1,"md_as_49","reciprocity","control",120
"4791",23,1,33,1443,1,"md_as_49","reciprocity","control",280
"4792",23,1,34,819,1,"md_as_49","reciprocity","control",280
"4793",23,2,1,943,1,"md_as_49","reciprocity","control",240
"4794",23,2,2,1827,1,"md_as_49","reciprocity","control",100
"4795",23,2,3,624,1,"md_as_49","reciprocity","control",360
"4796",23,2,4,690,1,"md_as_49","reciprocity","control",300
"4797",23,2,5,792,1,"md_as_49","reciprocity","control",240
"4798",23,2,6,2152,1,"md_as_49","reciprocity","control",20
"4799",23,2,7,1726,0,"md_as_49","reciprocity","control",20
"4800",23,2,8,1040,0,"md_as_49","reciprocity","control",380
"4801",23,2,9,980,1,"md_as_49","reciprocity","control",320
"4802",23,2,10,806,1,"md_as_49","reciprocity","control",360
"4803",23,2,11,1319,1,"md_as_49","reciprocity","control",60
"4804",23,2,12,725,1,"md_as_49","reciprocity","control",380
"4805",23,2,13,1110,1,"md_as_49","reciprocity","control",220
"4806",23,2,14,860,1,"md_as_49","reciprocity","control",300
"4807",23,2,15,1023,1,"md_as_49","reciprocity","control",340
"4808",23,2,16,749,1,"md_as_49","reciprocity","control",160
"4809",23,2,17,753,1,"md_as_49","reciprocity","control",320
"4810",23,2,18,815,1,"md_as_49","reciprocity","control",340
"4811",23,2,19,1487,1,"md_as_49","reciprocity","control",220
"4812",23,2,20,1726,1,"md_as_49","reciprocity","control",120
"4813",23,2,21,778,1,"md_as_49","reciprocity","control",360
"4814",23,2,22,921,1,"md_as_49","reciprocity","control",180
"4815",23,2,23,717,1,"md_as_49","reciprocity","control",380
"4816",23,2,24,973,1,"md_as_49","reciprocity","control",100
"4817",23,2,25,1940,0,"md_as_49","reciprocity","control",40
"4818",23,2,26,704,1,"md_as_49","reciprocity","control",360
"4819",23,2,27,689,1,"md_as_49","reciprocity","control",380
"4820",23,2,28,2503,0,"md_as_49","reciprocity","control",60
"4821",23,2,29,727,1,"md_as_49","reciprocity","control",160
"4822",23,2,30,2772,1,"md_as_49","reciprocity","control",180
"4823",23,2,31,2656,0,"md_as_49","reciprocity","control",40
"4824",23,2,32,3429,1,"md_as_49","reciprocity","control",120
"4825",23,2,33,715,1,"md_as_49","reciprocity","control",280
"4826",23,2,34,691,1,"md_as_49","reciprocity","control",280
"4827",23,3,1,1263,0,"md_as_49","reciprocity","control",20
"4828",23,3,2,725,1,"md_as_49","reciprocity","control",340
"4829",23,3,3,1400,1,"md_as_49","reciprocity","control",120
"4830",23,3,4,775,1,"md_as_49","reciprocity","control",100
"4831",23,3,5,3028,1,"md_as_49","reciprocity","control",180
"4832",23,3,6,1060,1,"md_as_49","reciprocity","control",360
"4833",23,3,7,677,1,"md_as_49","reciprocity","control",220
"4834",23,3,8,700,1,"md_as_49","reciprocity","control",180
"4835",23,3,9,631,1,"md_as_49","reciprocity","control",360
"4836",23,3,10,2021,0,"md_as_49","reciprocity","control",40
"4837",23,3,11,718,1,"md_as_49","reciprocity","control",360
"4838",23,3,12,821,1,"md_as_49","reciprocity","control",340
"4839",23,3,13,2305,0,"md_as_49","reciprocity","control",20
"4840",23,3,14,707,1,"md_as_49","reciprocity","control",240
"4841",23,3,15,810,1,"md_as_49","reciprocity","control",160
"4842",23,3,16,839,1,"md_as_49","reciprocity","control",380
"4843",23,3,17,2519,0,"md_as_49","reciprocity","control",40
"4844",23,3,18,842,1,"md_as_49","reciprocity","control",220
"4845",23,3,19,634,1,"md_as_49","reciprocity","control",320
"4846",23,3,20,1029,1,"md_as_49","reciprocity","control",60
"4847",23,3,21,1075,1,"md_as_49","reciprocity","control",380
"4848",23,3,22,1699,0,"md_as_49","reciprocity","control",60
"4849",23,3,23,590,1,"md_as_49","reciprocity","control",280
"4850",23,3,24,713,0,"md_as_49","reciprocity","control",380
"4851",23,3,25,1399,1,"md_as_49","reciprocity","control",300
"4852",23,3,26,787,1,"md_as_49","reciprocity","control",300
"4853",23,3,27,2855,1,"md_as_49","reciprocity","control",120
"4854",23,3,28,810,1,"md_as_49","reciprocity","control",380
"4855",23,3,29,1087,1,"md_as_49","reciprocity","control",320
"4856",23,3,30,2033,1,"md_as_49","reciprocity","control",100
"4857",23,3,31,2015,1,"md_as_49","reciprocity","control",160
"4858",23,3,32,894,1,"md_as_49","reciprocity","control",280
"4859",23,3,33,982,1,"md_as_49","reciprocity","control",360
"4860",23,3,34,1020,1,"md_as_49","reciprocity","control",240
"4861",24,1,1,1010,0,"md_as_50","reciprocity","treatment",120
"4862",24,1,2,1408,0,"md_as_50","reciprocity","treatment",360
"4863",24,1,3,1347,0,"md_as_50","reciprocity","treatment",280
"4864",24,1,4,1198,0,"md_as_50","reciprocity","treatment",40
"4865",24,1,5,1151,1,"md_as_50","reciprocity","treatment",380
"4866",24,1,6,1919,1,"md_as_50","reciprocity","treatment",20
"4867",24,1,7,2666,1,"md_as_50","reciprocity","treatment",320
"4868",24,1,8,2899,1,"md_as_50","reciprocity","treatment",360
"4869",24,1,9,1236,0,"md_as_50","reciprocity","treatment",380
"4870",24,1,10,2201,0,"md_as_50","reciprocity","treatment",240
"4871",24,1,11,2838,0,"md_as_50","reciprocity","treatment",340
"4872",24,1,12,2414,0,"md_as_50","reciprocity","treatment",220
"4873",24,1,13,1655,0,"md_as_50","reciprocity","treatment",20
"4874",24,1,14,1889,0,"md_as_50","reciprocity","treatment",180
"4875",24,1,15,1805,0,"md_as_50","reciprocity","treatment",100
"4876",24,1,16,3502,0,"md_as_50","reciprocity","treatment",240
"4877",24,1,17,2047,1,"md_as_50","reciprocity","treatment",360
"4878",24,1,18,2378,0,"md_as_50","reciprocity","treatment",100
"4879",24,1,19,2514,1,"md_as_50","reciprocity","treatment",360
"4880",24,1,20,1286,0,"md_as_50","reciprocity","treatment",380
"4881",24,1,21,1373,0,"md_as_50","reciprocity","treatment",220
"4882",24,1,22,1520,0,"md_as_50","reciprocity","treatment",120
"4883",24,1,23,1989,0,"md_as_50","reciprocity","treatment",280
"4884",24,1,24,2586,0,"md_as_50","reciprocity","treatment",40
"4885",24,1,25,2387,0,"md_as_50","reciprocity","treatment",340
"4886",24,1,26,3037,0,"md_as_50","reciprocity","treatment",320
"4887",24,1,27,1473,0,"md_as_50","reciprocity","treatment",300
"4888",24,1,28,3235,0,"md_as_50","reciprocity","treatment",60
"4889",24,1,29,2326,0,"md_as_50","reciprocity","treatment",160
"4890",24,1,30,2607,1,"md_as_50","reciprocity","treatment",380
"4891",24,1,31,2644,0,"md_as_50","reciprocity","treatment",160
"4892",24,1,32,3298,0,"md_as_50","reciprocity","treatment",180
"4893",24,1,33,2928,0,"md_as_50","reciprocity","treatment",60
"4894",24,1,34,2900,0,"md_as_50","reciprocity","treatment",300
"4895",24,2,1,2282,0,"md_as_50","reciprocity","treatment",120
"4896",24,2,2,3641,0,"md_as_50","reciprocity","treatment",360
"4897",24,2,3,3574,0,"md_as_50","reciprocity","treatment",280
"4898",24,2,4,2240,0,"md_as_50","reciprocity","treatment",40
"4899",24,2,5,3387,1,"md_as_50","reciprocity","treatment",380
"4900",24,2,6,2320,0,"md_as_50","reciprocity","treatment",20
"4901",24,2,7,3293,1,"md_as_50","reciprocity","treatment",320
"4902",24,2,8,3767,1,"md_as_50","reciprocity","treatment",360
"4903",24,2,9,2447,1,"md_as_50","reciprocity","treatment",380
"4904",24,2,10,2329,0,"md_as_50","reciprocity","treatment",240
"4905",24,2,11,2352,0,"md_as_50","reciprocity","treatment",340
"4906",24,2,12,2596,0,"md_as_50","reciprocity","treatment",220
"4907",24,2,13,2421,0,"md_as_50","reciprocity","treatment",20
"4908",24,2,14,2572,0,"md_as_50","reciprocity","treatment",180
"4909",24,2,15,2993,0,"md_as_50","reciprocity","treatment",100
"4910",24,2,16,3231,0,"md_as_50","reciprocity","treatment",240
"4911",24,2,17,3433,1,"md_as_50","reciprocity","treatment",360
"4912",24,2,18,2678,0,"md_as_50","reciprocity","treatment",100
"4913",24,2,19,2777,0,"md_as_50","reciprocity","treatment",360
"4914",24,2,20,2784,0,"md_as_50","reciprocity","treatment",380
"4915",24,2,21,2478,0,"md_as_50","reciprocity","treatment",220
"4916",24,2,22,2178,0,"md_as_50","reciprocity","treatment",120
"4917",24,2,23,2951,1,"md_as_50","reciprocity","treatment",280
"4918",24,2,24,2213,0,"md_as_50","reciprocity","treatment",40
"4919",24,2,25,1693,1,"md_as_50","reciprocity","treatment",340
"4920",24,2,26,3457,1,"md_as_50","reciprocity","treatment",320
"4921",24,2,27,3908,0,"md_as_50","reciprocity","treatment",300
"4922",24,2,28,2588,0,"md_as_50","reciprocity","treatment",60
"4923",24,2,29,3312,0,"md_as_50","reciprocity","treatment",160
"4924",24,2,30,3205,1,"md_as_50","reciprocity","treatment",380
"4925",24,2,31,3684,0,"md_as_50","reciprocity","treatment",160
"4926",24,2,32,2960,0,"md_as_50","reciprocity","treatment",180
"4927",24,2,33,2943,0,"md_as_50","reciprocity","treatment",60
"4928",24,2,34,3713,0,"md_as_50","reciprocity","treatment",300
"4929",24,3,1,3099,0,"md_as_50","reciprocity","treatment",280
"4930",24,3,2,1933,0,"md_as_50","reciprocity","treatment",280
"4931",24,3,3,3163,0,"md_as_50","reciprocity","treatment",380
"4932",24,3,4,2566,0,"md_as_50","reciprocity","treatment",320
"4933",24,3,5,2825,0,"md_as_50","reciprocity","treatment",180
"4934",24,3,6,2171,0,"md_as_50","reciprocity","treatment",180
"4935",24,3,7,3118,1,"md_as_50","reciprocity","treatment",380
"4936",24,3,8,1639,0,"md_as_50","reciprocity","treatment",240
"4937",24,3,9,2556,0,"md_as_50","reciprocity","treatment",300
"4938",24,3,10,2704,0,"md_as_50","reciprocity","treatment",300
"4939",24,3,11,1925,0,"md_as_50","reciprocity","treatment",240
"4940",24,3,12,2234,0,"md_as_50","reciprocity","treatment",220
"4941",24,3,13,1860,0,"md_as_50","reciprocity","treatment",20
"4942",24,3,14,2328,0,"md_as_50","reciprocity","treatment",60
"4943",24,3,15,2211,0,"md_as_50","reciprocity","treatment",20
"4944",24,3,16,2435,0,"md_as_50","reciprocity","treatment",220
"4945",24,3,17,3322,0,"md_as_50","reciprocity","treatment",340
"4946",24,3,18,2412,0,"md_as_50","reciprocity","treatment",60
"4947",24,3,19,2004,0,"md_as_50","reciprocity","treatment",40
"4948",24,3,20,1687,0,"md_as_50","reciprocity","treatment",40
"4949",24,3,21,2091,0,"md_as_50","reciprocity","treatment",120
"4950",24,3,22,2515,0,"md_as_50","reciprocity","treatment",160
"4951",24,3,23,2531,0,"md_as_50","reciprocity","treatment",100
"4952",24,3,24,2793,0,"md_as_50","reciprocity","treatment",320
"4953",24,3,25,2175,0,"md_as_50","reciprocity","treatment",160
"4954",24,3,26,1825,0,"md_as_50","reciprocity","treatment",120
"4955",24,3,27,3587,1,"md_as_50","reciprocity","treatment",360
"4956",24,3,28,2801,1,"md_as_50","reciprocity","treatment",360
"4957",24,3,29,1820,0,"md_as_50","reciprocity","treatment",100
"4958",24,3,30,2575,0,"md_as_50","reciprocity","treatment",380
"4959",24,3,31,3249,0,"md_as_50","reciprocity","treatment",380
"4960",24,3,32,2433,0,"md_as_50","reciprocity","treatment",360
"4961",24,3,33,2588,0,"md_as_50","reciprocity","treatment",340
"4962",24,3,34,3589,0,"md_as_50","reciprocity","treatment",360
"4963",24,1,1,1614,0,"md_as_50","reciprocity","control",180
"4964",24,1,2,2304,1,"md_as_50","reciprocity","control",380
"4965",24,1,3,1978,0,"md_as_50","reciprocity","control",240
"4966",24,1,4,2331,0,"md_as_50","reciprocity","control",100
"4967",24,1,5,2372,0,"md_as_50","reciprocity","control",60
"4968",24,1,6,2235,0,"md_as_50","reciprocity","control",220
"4969",24,1,7,2541,0,"md_as_50","reciprocity","control",280
"4970",24,1,8,3510,0,"md_as_50","reciprocity","control",120
"4971",24,1,10,2045,0,"md_as_50","reciprocity","control",160
"4972",24,1,11,2738,1,"md_as_50","reciprocity","control",280
"4973",24,1,12,2096,0,"md_as_50","reciprocity","control",300
"4974",24,1,13,3380,1,"md_as_50","reciprocity","control",360
"4975",24,1,14,1782,0,"md_as_50","reciprocity","control",380
"4976",24,1,15,3120,1,"md_as_50","reciprocity","control",360
"4977",24,1,16,2278,0,"md_as_50","reciprocity","control",120
"4978",24,1,17,2994,0,"md_as_50","reciprocity","control",60
"4979",24,1,18,2424,0,"md_as_50","reciprocity","control",320
"4980",24,1,19,2203,1,"md_as_50","reciprocity","control",380
"4981",24,1,20,1791,0,"md_as_50","reciprocity","control",180
"4982",24,1,21,3043,0,"md_as_50","reciprocity","control",220
"4983",24,1,22,2636,0,"md_as_50","reciprocity","control",340
"4984",24,1,23,3218,0,"md_as_50","reciprocity","control",300
"4985",24,1,24,2242,1,"md_as_50","reciprocity","control",380
"4986",24,1,25,3006,0,"md_as_50","reciprocity","control",320
"4987",24,1,26,2682,0,"md_as_50","reciprocity","control",240
"4988",24,1,27,2938,0,"md_as_50","reciprocity","control",340
"4989",24,1,28,2616,0,"md_as_50","reciprocity","control",20
"4990",24,1,29,3585,1,"md_as_50","reciprocity","control",360
"4991",24,1,30,2595,0,"md_as_50","reciprocity","control",40
"4992",24,1,31,1909,0,"md_as_50","reciprocity","control",100
"4993",24,1,32,1947,0,"md_as_50","reciprocity","control",20
"4994",24,1,33,3157,0,"md_as_50","reciprocity","control",40
"4995",24,1,34,2350,0,"md_as_50","reciprocity","control",160
"4996",24,2,1,2076,0,"md_as_50","reciprocity","control",180
"4997",24,2,2,3411,0,"md_as_50","reciprocity","control",380
"4998",24,2,3,2382,0,"md_as_50","reciprocity","control",240
"4999",24,2,4,1490,0,"md_as_50","reciprocity","control",100
"5000",24,2,5,2174,0,"md_as_50","reciprocity","control",60
"5001",24,2,6,1847,0,"md_as_50","reciprocity","control",220
"5002",24,2,7,3187,0,"md_as_50","reciprocity","control",280
"5003",24,2,8,1762,0,"md_as_50","reciprocity","control",120
"5004",24,2,9,2122,0,"md_as_50","reciprocity","control",360
"5005",24,2,10,2033,0,"md_as_50","reciprocity","control",160
"5006",24,2,11,2162,0,"md_as_50","reciprocity","control",280
"5007",24,2,12,2518,0,"md_as_50","reciprocity","control",300
"5008",24,2,13,2769,0,"md_as_50","reciprocity","control",360
"5009",24,2,14,2007,0,"md_as_50","reciprocity","control",380
"5010",24,2,15,2117,1,"md_as_50","reciprocity","control",360
"5011",24,2,16,2090,0,"md_as_50","reciprocity","control",120
"5012",24,2,17,1630,0,"md_as_50","reciprocity","control",60
"5013",24,2,18,2121,0,"md_as_50","reciprocity","control",320
"5014",24,2,19,2657,1,"md_as_50","reciprocity","control",380
"5015",24,2,20,2888,0,"md_as_50","reciprocity","control",180
"5016",24,2,21,1756,0,"md_as_50","reciprocity","control",220
"5017",24,2,22,2501,0,"md_as_50","reciprocity","control",340
"5018",24,2,23,2296,0,"md_as_50","reciprocity","control",300
"5019",24,2,24,2195,1,"md_as_50","reciprocity","control",380
"5020",24,2,25,1948,0,"md_as_50","reciprocity","control",320
"5021",24,2,26,2106,0,"md_as_50","reciprocity","control",240
"5022",24,2,27,2519,0,"md_as_50","reciprocity","control",340
"5023",24,2,28,2163,0,"md_as_50","reciprocity","control",20
"5024",24,2,29,3910,0,"md_as_50","reciprocity","control",360
"5025",24,2,30,1847,0,"md_as_50","reciprocity","control",40
"5026",24,2,31,2408,0,"md_as_50","reciprocity","control",100
"5027",24,2,32,1766,0,"md_as_50","reciprocity","control",20
"5028",24,2,33,1855,0,"md_as_50","reciprocity","control",40
"5029",24,2,34,2100,0,"md_as_50","reciprocity","control",160
"5030",24,3,1,1632,0,"md_as_50","reciprocity","control",120
"5031",24,3,2,2030,0,"md_as_50","reciprocity","control",340
"5032",24,3,3,2662,1,"md_as_50","reciprocity","control",360
"5033",24,3,4,2962,0,"md_as_50","reciprocity","control",300
"5034",24,3,5,1602,0,"md_as_50","reciprocity","control",160
"5035",24,3,6,1739,0,"md_as_50","reciprocity","control",40
"5036",24,3,7,2540,0,"md_as_50","reciprocity","control",120
"5037",24,3,8,2167,0,"md_as_50","reciprocity","control",300
"5038",24,3,9,1191,0,"md_as_50","reciprocity","control",100
"5039",24,3,11,1755,0,"md_as_50","reciprocity","control",380
"5040",24,3,12,3036,1,"md_as_50","reciprocity","control",360
"5041",24,3,13,1746,0,"md_as_50","reciprocity","control",180
"5042",24,3,14,2254,0,"md_as_50","reciprocity","control",360
"5043",24,3,15,1924,0,"md_as_50","reciprocity","control",100
"5044",24,3,16,1737,0,"md_as_50","reciprocity","control",160
"5045",24,3,17,2608,1,"md_as_50","reciprocity","control",380
"5046",24,3,18,1649,0,"md_as_50","reciprocity","control",220
"5047",24,3,19,2175,1,"md_as_50","reciprocity","control",380
"5048",24,3,20,1578,0,"md_as_50","reciprocity","control",40
"5049",24,3,21,2340,0,"md_as_50","reciprocity","control",280
"5050",24,3,22,1750,0,"md_as_50","reciprocity","control",20
"5051",24,3,23,2383,0,"md_as_50","reciprocity","control",240
"5052",24,3,24,1973,0,"md_as_50","reciprocity","control",340
"5053",24,3,25,1890,0,"md_as_50","reciprocity","control",60
"5054",24,3,26,1462,0,"md_as_50","reciprocity","control",60
"5055",24,3,27,1963,0,"md_as_50","reciprocity","control",20
"5056",24,3,28,2107,0,"md_as_50","reciprocity","control",180
