"","subj_idx","blockno","trialno","rt","response","id","motive","condition","order","other_poss_loss"
"348",2,2,"25","1760",1,"saulin_01_vp_04","empathy","control","con_first",180
"349",2,3,"1","1686",0,"saulin_01_vp_04","empathy","control","con_first",380
"350",2,3,"2","1629",0,"saulin_01_vp_04","empathy","control","con_first",20
"351",2,3,"3","2431",0,"saulin_01_vp_04","empathy","control","con_first",240
"352",2,3,"4","872",1,"saulin_01_vp_04","empathy","control","con_first",320
"353",2,3,"5","1231",1,"saulin_01_vp_04","empathy","control","con_first",300
"354",2,3,"6","1282",1,"saulin_01_vp_04","empathy","control","con_first",380
"355",2,3,"7","2048",1,"saulin_01_vp_04","empathy","control","con_first",120
"356",2,3,"8","1477",1,"saulin_01_vp_04","empathy","control","con_first",220
"357",2,3,"9","2380",0,"saulin_01_vp_04","empathy","control","con_first",40
"358",2,3,"10","1142",1,"saulin_01_vp_04","empathy","control","con_first",360
"359",2,3,"11","1104",1,"saulin_01_vp_04","empathy","control","con_first",340
"360",2,3,"12","1642",1,"saulin_01_vp_04","empathy","control","con_first",180
"361",2,3,"13","2147",0,"saulin_01_vp_04","empathy","control","con_first",380
"362",2,3,"14","1966",0,"saulin_01_vp_04","empathy","control","con_first",60
"363",2,3,"15","1882",1,"saulin_01_vp_04","empathy","control","con_first",360
"364",2,3,"16","2553",0,"saulin_01_vp_04","empathy","control","con_first",180
"365",2,3,"17","2051",1,"saulin_01_vp_04","empathy","control","con_first",220
"366",2,3,"18","1637",1,"saulin_01_vp_04","empathy","control","con_first",340
"367",2,3,"19","1133",1,"saulin_01_vp_04","empathy","control","con_first",240
"368",2,3,"20","1948",1,"saulin_01_vp_04","empathy","control","con_first",100
"369",2,3,"21","792",1,"saulin_01_vp_04","empathy","control","con_first",280
"370",2,3,"22","3268",1,"saulin_01_vp_04","empathy","control","con_first",380
"371",2,3,"23","1643",1,"saulin_01_vp_04","empathy","control","con_first",320
"372",2,3,"24","999",1,"saulin_01_vp_04","empathy","control","con_first",280
"373",2,3,"25","1835",0,"saulin_01_vp_04","empathy","control","con_first",160
"374",2,1,"1","1514",0,"saulin_01_vp_04","empathy","decay","con_first",160
"375",2,1,"2","1500",1,"saulin_01_vp_04","empathy","decay","con_first",100
"376",2,1,"3","1010",1,"saulin_01_vp_04","empathy","decay","con_first",340
"377",2,1,"4","1464",0,"saulin_01_vp_04","empathy","decay","con_first",240
"378",2,1,"5","1360",1,"saulin_01_vp_04","empathy","decay","con_first",380
"379",2,1,"6","1466",1,"saulin_01_vp_04","empathy","decay","con_first",180
"380",2,1,"7","1520",1,"saulin_01_vp_04","empathy","decay","con_first",320
"381",2,1,"8","1123",1,"saulin_01_vp_04","empathy","decay","con_first",380
"382",2,1,"9","1615",0,"saulin_01_vp_04","empathy","decay","con_first",340
"383",2,1,"10","1088",1,"saulin_01_vp_04","empathy","decay","con_first",320
"384",2,1,"11","587",1,"saulin_01_vp_04","empathy","decay","con_first",360
"385",2,1,"12","936",1,"saulin_01_vp_04","empathy","decay","con_first",280
"386",2,1,"13","1482",0,"saulin_01_vp_04","empathy","decay","con_first",180
"387",2,1,"14","1341",1,"saulin_01_vp_04","empathy","decay","con_first",220
"388",2,1,"15","728",1,"saulin_01_vp_04","empathy","decay","con_first",240
"389",2,1,"16","2775",1,"saulin_01_vp_04","empathy","decay","con_first",60
"390",2,1,"17","2138",0,"saulin_01_vp_04","empathy","decay","con_first",380
"391",2,1,"18","1695",1,"saulin_01_vp_04","empathy","decay","con_first",360
"392",2,1,"19","2285",1,"saulin_01_vp_04","empathy","decay","con_first",380
"393",2,1,"20","1136",0,"saulin_01_vp_04","empathy","decay","con_first",20
"394",2,1,"21","1054",1,"saulin_01_vp_04","empathy","decay","con_first",300
"395",2,1,"22","919",1,"saulin_01_vp_04","empathy","decay","con_first",120
"396",2,1,"23","1623",0,"saulin_01_vp_04","empathy","decay","con_first",220
"397",2,1,"24","1530",1,"saulin_01_vp_04","empathy","decay","con_first",280
"398",2,1,"25","957",1,"saulin_01_vp_04","empathy","decay","con_first",40
"399",2,2,"1","1387",0,"saulin_01_vp_04","empathy","decay","con_first",160
"400",2,2,"2","886",1,"saulin_01_vp_04","empathy","decay","con_first",100
"401",2,2,"3","1015",1,"saulin_01_vp_04","empathy","decay","con_first",340
"402",2,2,"4","1418",0,"saulin_01_vp_04","empathy","decay","con_first",240
"403",2,2,"5","1447",1,"saulin_01_vp_04","empathy","decay","con_first",380
"404",2,2,"6","824",1,"saulin_01_vp_04","empathy","decay","con_first",180
"405",2,2,"7","2595",1,"saulin_01_vp_04","empathy","decay","con_first",320
"406",2,2,"8","1207",1,"saulin_01_vp_04","empathy","decay","con_first",380
"407",2,2,"9","1930",1,"saulin_01_vp_04","empathy","decay","con_first",340
"408",2,2,"10","1104",1,"saulin_01_vp_04","empathy","decay","con_first",320
"409",2,2,"11","690",1,"saulin_01_vp_04","empathy","decay","con_first",360
"410",2,2,"12","844",1,"saulin_01_vp_04","empathy","decay","con_first",280
"411",2,2,"13","879",0,"saulin_01_vp_04","empathy","decay","con_first",180
"412",2,2,"14","1108",1,"saulin_01_vp_04","empathy","decay","con_first",220
"413",2,2,"15","874",1,"saulin_01_vp_04","empathy","decay","con_first",240
"414",2,2,"16","1659",0,"saulin_01_vp_04","empathy","decay","con_first",60
"415",2,2,"17","1230",0,"saulin_01_vp_04","empathy","decay","con_first",380
"416",2,2,"18","1756",1,"saulin_01_vp_04","empathy","decay","con_first",360
"417",2,2,"19","3162",0,"saulin_01_vp_04","empathy","decay","con_first",380
"418",2,2,"20","1368",0,"saulin_01_vp_04","empathy","decay","con_first",20
"419",2,2,"21","1018",1,"saulin_01_vp_04","empathy","decay","con_first",300
"420",2,2,"22","1405",1,"saulin_01_vp_04","empathy","decay","con_first",120
"421",2,2,"23","1841",0,"saulin_01_vp_04","empathy","decay","con_first",220
"422",2,2,"24","2468",1,"saulin_01_vp_04","empathy","decay","con_first",280
"423",2,2,"25","1903",0,"saulin_01_vp_04","empathy","decay","con_first",40
"424",2,3,"1","915",1,"saulin_01_vp_04","empathy","decay","con_first",360
"425",2,3,"2","1184",0,"saulin_01_vp_04","empathy","decay","con_first",60
"426",2,3,"3","1086",1,"saulin_01_vp_04","empathy","decay","con_first",340
"427",2,3,"4","1645",0,"saulin_01_vp_04","empathy","decay","con_first",380
"428",2,3,"5","1112",0,"saulin_01_vp_04","empathy","decay","con_first",20
"429",2,3,"6","1119",1,"saulin_01_vp_04","empathy","decay","con_first",360
"430",2,3,"7","719",1,"saulin_01_vp_04","empathy","decay","con_first",340
"431",2,3,"8","1143",1,"saulin_01_vp_04","empathy","decay","con_first",240
"432",2,3,"9","1031",0,"saulin_01_vp_04","empathy","decay","con_first",240
"433",2,3,"10","1936",0,"saulin_01_vp_04","empathy","decay","con_first",180
"434",2,3,"11","747",1,"saulin_01_vp_04","empathy","decay","con_first",180
"435",2,3,"12","1321",0,"saulin_01_vp_04","empathy","decay","con_first",40
"436",2,3,"13","1640",1,"saulin_01_vp_04","empathy","decay","con_first",220
"437",2,3,"14","1594",0,"saulin_01_vp_04","empathy","decay","con_first",380
"438",2,3,"15","768",1,"saulin_01_vp_04","empathy","decay","con_first",120
"439",2,3,"16","688",1,"saulin_01_vp_04","empathy","decay","con_first",280
"440",2,3,"17","2291",1,"saulin_01_vp_04","empathy","decay","con_first",100
"441",2,3,"18","2699",1,"saulin_01_vp_04","empathy","decay","con_first",220
"442",2,3,"19","1075",0,"saulin_01_vp_04","empathy","decay","con_first",380
"443",2,3,"20","1220",1,"saulin_01_vp_04","empathy","decay","con_first",300
"444",2,3,"21","1378",1,"saulin_01_vp_04","empathy","decay","con_first",160
"445",2,3,"22","1785",1,"saulin_01_vp_04","empathy","decay","con_first",280
"446",2,3,"23","1153",1,"saulin_01_vp_04","empathy","decay","con_first",380
"447",2,3,"24","1591",1,"saulin_01_vp_04","empathy","decay","con_first",320
"448",2,3,"25","969",1,"saulin_01_vp_04","empathy","decay","con_first",320
"449",3,1,"1","1692",0,"saulin_01_vp_05","empathy","decay","con_first",180
"450",3,1,"2","1575",1,"saulin_01_vp_05","empathy","decay","con_first",380
"451",3,1,"3","1546",1,"saulin_01_vp_05","empathy","decay","con_first",280
"452",3,1,"4","1401",0,"saulin_01_vp_05","empathy","decay","con_first",360
"453",3,1,"5","2270",0,"saulin_01_vp_05","empathy","decay","con_first",40
"454",3,1,"6","1933",1,"saulin_01_vp_05","empathy","decay","con_first",180
"455",3,1,"7","1403",1,"saulin_01_vp_05","empathy","decay","con_first",320
"456",3,1,"8","1616",0,"saulin_01_vp_05","empathy","decay","con_first",340
"457",3,1,"9","1428",0,"saulin_01_vp_05","empathy","decay","con_first",240
"458",3,1,"10","1447",0,"saulin_01_vp_05","empathy","decay","con_first",380
"459",3,1,"11","1751",1,"saulin_01_vp_05","empathy","decay","con_first",320
"460",3,1,"12","1254",1,"saulin_01_vp_05","empathy","decay","con_first",340
"461",3,1,"13","1449",1,"saulin_01_vp_05","empathy","decay","con_first",100
"462",3,1,"14","2101",0,"saulin_01_vp_05","empathy","decay","con_first",220
"463",3,1,"15","1440",1,"saulin_01_vp_05","empathy","decay","con_first",120
"464",3,1,"16","1034",1,"saulin_01_vp_05","empathy","decay","con_first",280
"465",3,1,"17","1353",1,"saulin_01_vp_05","empathy","decay","con_first",220
"466",3,1,"18","1340",1,"saulin_01_vp_05","empathy","decay","con_first",240
"467",3,1,"19","1428",0,"saulin_01_vp_05","empathy","decay","con_first",60
"468",3,1,"20","2151",1,"saulin_01_vp_05","empathy","decay","con_first",380
"469",3,1,"21","1549",0,"saulin_01_vp_05","empathy","decay","con_first",380
"470",3,1,"22","1438",1,"saulin_01_vp_05","empathy","decay","con_first",360
"471",3,1,"23","1448",0,"saulin_01_vp_05","empathy","decay","con_first",20
"472",3,1,"24","1469",0,"saulin_01_vp_05","empathy","decay","con_first",160
"473",3,1,"25","1226",0,"saulin_01_vp_05","empathy","decay","con_first",300
"474",3,2,"1","1981",0,"saulin_01_vp_05","empathy","decay","con_first",180
"475",3,2,"2","1460",1,"saulin_01_vp_05","empathy","decay","con_first",380
"476",3,2,"3","2063",0,"saulin_01_vp_05","empathy","decay","con_first",280
"477",3,2,"4","1743",1,"saulin_01_vp_05","empathy","decay","con_first",360
"478",3,2,"5","1328",1,"saulin_01_vp_05","empathy","decay","con_first",40
"479",3,2,"6","2087",0,"saulin_01_vp_05","empathy","decay","con_first",180
"480",3,2,"7","1427",1,"saulin_01_vp_05","empathy","decay","con_first",320
"481",3,2,"8","1658",0,"saulin_01_vp_05","empathy","decay","con_first",340
"482",3,2,"9","1753",0,"saulin_01_vp_05","empathy","decay","con_first",240
"483",3,2,"10","1907",1,"saulin_01_vp_05","empathy","decay","con_first",380
"484",3,2,"11","2086",1,"saulin_01_vp_05","empathy","decay","con_first",320
"485",3,2,"12","1057",1,"saulin_01_vp_05","empathy","decay","con_first",340
"486",3,2,"13","1747",1,"saulin_01_vp_05","empathy","decay","con_first",100
"487",3,2,"14","1724",0,"saulin_01_vp_05","empathy","decay","con_first",220
"488",3,2,"15","1056",1,"saulin_01_vp_05","empathy","decay","con_first",120
"489",3,2,"16","1205",1,"saulin_01_vp_05","empathy","decay","con_first",280
"490",3,2,"17","1436",1,"saulin_01_vp_05","empathy","decay","con_first",220
"491",3,2,"18","1091",1,"saulin_01_vp_05","empathy","decay","con_first",240
"492",3,2,"19","1280",0,"saulin_01_vp_05","empathy","decay","con_first",60
"493",3,2,"20","1718",1,"saulin_01_vp_05","empathy","decay","con_first",380
"494",3,2,"21","1367",0,"saulin_01_vp_05","empathy","decay","con_first",380
"495",3,2,"22","1624",1,"saulin_01_vp_05","empathy","decay","con_first",360
"496",3,2,"23","1450",0,"saulin_01_vp_05","empathy","decay","con_first",20
"497",3,2,"24","2017",0,"saulin_01_vp_05","empathy","decay","con_first",160
"498",3,2,"25","2547",1,"saulin_01_vp_05","empathy","decay","con_first",300
"499",3,3,"1","1973",1,"saulin_01_vp_05","empathy","decay","con_first",360
"500",3,3,"2","1653",1,"saulin_01_vp_05","empathy","decay","con_first",220
"501",3,3,"3","1489",0,"saulin_01_vp_05","empathy","decay","con_first",60
"502",3,3,"4","1633",1,"saulin_01_vp_05","empathy","decay","con_first",120
"503",3,3,"5","1384",1,"saulin_01_vp_05","empathy","decay","con_first",300
"504",3,3,"6","1750",1,"saulin_01_vp_05","empathy","decay","con_first",280
"505",3,3,"7","1779",0,"saulin_01_vp_05","empathy","decay","con_first",160
"506",3,3,"8","2070",0,"saulin_01_vp_05","empathy","decay","con_first",100
"507",3,3,"9","1730",1,"saulin_01_vp_05","empathy","decay","con_first",380
"508",3,3,"10","1690",0,"saulin_01_vp_05","empathy","decay","con_first",340
"509",3,3,"11","1501",1,"saulin_01_vp_05","empathy","decay","con_first",380
"510",3,3,"12","1610",0,"saulin_01_vp_05","empathy","decay","con_first",320
"511",3,3,"13","1720",0,"saulin_01_vp_05","empathy","decay","con_first",380
"512",3,3,"14","1891",1,"saulin_01_vp_05","empathy","decay","con_first",280
"513",3,3,"15","2137",1,"saulin_01_vp_05","empathy","decay","con_first",240
"514",3,3,"16","933",1,"saulin_01_vp_05","empathy","decay","con_first",360
"515",3,3,"17","1151",1,"saulin_01_vp_05","empathy","decay","con_first",320
"516",3,3,"18","1716",0,"saulin_01_vp_05","empathy","decay","con_first",240
"517",3,3,"19","1771",0,"saulin_01_vp_05","empathy","decay","con_first",40
"518",3,3,"20","1767",0,"saulin_01_vp_05","empathy","decay","con_first",20
"519",3,3,"21","2103",0,"saulin_01_vp_05","empathy","decay","con_first",220
"520",3,3,"22","1425",1,"saulin_01_vp_05","empathy","decay","con_first",340
"521",3,3,"23","2095",1,"saulin_01_vp_05","empathy","decay","con_first",180
"522",3,3,"24","1387",0,"saulin_01_vp_05","empathy","decay","con_first",180
"523",3,3,"25","1948",0,"saulin_01_vp_05","empathy","decay","con_first",380
"524",3,1,"1","1289",1,"saulin_01_vp_05","empathy","control","con_first",180
"525",3,1,"2","2161",1,"saulin_01_vp_05","empathy","control","con_first",380
"526",3,1,"3","1137",1,"saulin_01_vp_05","empathy","control","con_first",360
"527",3,1,"4","1648",0,"saulin_01_vp_05","empathy","control","con_first",60
"528",3,1,"5","1957",1,"saulin_01_vp_05","empathy","control","con_first",380
"529",3,1,"6","1133",0,"saulin_01_vp_05","empathy","control","con_first",40
"530",3,1,"7","1662",0,"saulin_01_vp_05","empathy","control","con_first",380
"531",3,1,"8","1956",1,"saulin_01_vp_05","empathy","control","con_first",380
"532",3,1,"9","1241",1,"saulin_01_vp_05","empathy","control","con_first",220
"533",3,1,"10","1502",0,"saulin_01_vp_05","empathy","control","con_first",280
"534",3,1,"11","1220",1,"saulin_01_vp_05","empathy","control","con_first",320
"535",3,1,"12","1976",1,"saulin_01_vp_05","empathy","control","con_first",340
"536",3,1,"13","1575",0,"saulin_01_vp_05","empathy","control","con_first",220
"537",3,1,"14","1653",1,"saulin_01_vp_05","empathy","control","con_first",120
"538",3,1,"15","1504",1,"saulin_01_vp_05","empathy","control","con_first",240
"539",3,1,"16","1760",1,"saulin_01_vp_05","empathy","control","con_first",280
"540",3,1,"17","1584",0,"saulin_01_vp_05","empathy","control","con_first",180
"541",3,1,"18","1314",1,"saulin_01_vp_05","empathy","control","con_first",300
"542",3,1,"19","1881",0,"saulin_01_vp_05","empathy","control","con_first",320
"543",3,1,"20","2129",0,"saulin_01_vp_05","empathy","control","con_first",360
"544",3,1,"21","1749",1,"saulin_01_vp_05","empathy","control","con_first",340
"545",3,1,"22","1011",0,"saulin_01_vp_05","empathy","control","con_first",240
"546",3,1,"23","1095",0,"saulin_01_vp_05","empathy","control","con_first",100
"547",3,1,"24","1585",0,"saulin_01_vp_05","empathy","control","con_first",20
"548",3,1,"25","1406",0,"saulin_01_vp_05","empathy","control","con_first",160
"549",3,2,"1","1356",1,"saulin_01_vp_05","empathy","control","con_first",180
"550",3,2,"2","1838",1,"saulin_01_vp_05","empathy","control","con_first",380
"551",3,2,"3","965",1,"saulin_01_vp_05","empathy","control","con_first",360
"552",3,2,"4","1469",0,"saulin_01_vp_05","empathy","control","con_first",60
"553",3,2,"5","2372",1,"saulin_01_vp_05","empathy","control","con_first",380
"554",3,2,"6","1096",0,"saulin_01_vp_05","empathy","control","con_first",40
"555",3,2,"7","1954",0,"saulin_01_vp_05","empathy","control","con_first",380
"556",3,2,"8","1914",1,"saulin_01_vp_05","empathy","control","con_first",380
"557",3,2,"9","1290",1,"saulin_01_vp_05","empathy","control","con_first",220
"558",3,2,"10","1580",0,"saulin_01_vp_05","empathy","control","con_first",280
"559",3,2,"11","1507",1,"saulin_01_vp_05","empathy","control","con_first",320
"560",3,2,"12","1133",1,"saulin_01_vp_05","empathy","control","con_first",340
"561",3,2,"13","1615",0,"saulin_01_vp_05","empathy","control","con_first",220
"562",3,2,"14","1650",0,"saulin_01_vp_05","empathy","control","con_first",120
"563",3,2,"15","1833",1,"saulin_01_vp_05","empathy","control","con_first",240
"564",3,2,"16","1447",1,"saulin_01_vp_05","empathy","control","con_first",280
"565",3,2,"17","1255",0,"saulin_01_vp_05","empathy","control","con_first",180
"566",3,2,"18","1275",1,"saulin_01_vp_05","empathy","control","con_first",300
"567",3,2,"19","1560",0,"saulin_01_vp_05","empathy","control","con_first",320
"568",3,2,"20","1451",1,"saulin_01_vp_05","empathy","control","con_first",360
"569",3,2,"21","1782",1,"saulin_01_vp_05","empathy","control","con_first",340
"570",3,2,"22","1032",0,"saulin_01_vp_05","empathy","control","con_first",240
"571",3,2,"23","1056",0,"saulin_01_vp_05","empathy","control","con_first",100
"572",3,2,"24","1437",0,"saulin_01_vp_05","empathy","control","con_first",20
"573",3,2,"25","1047",0,"saulin_01_vp_05","empathy","control","con_first",160
"574",3,3,"1","1929",0,"saulin_01_vp_05","empathy","control","con_first",160
"575",3,3,"2","1050",0,"saulin_01_vp_05","empathy","control","con_first",60
