"","subj_idx","blockno","trialno","rt","response","id","motive","condition","other_poss_gain"
"445",2,2,3,1548,1,"md_as_14","reciprocity","decay",380
"446",2,2,4,1629,0,"md_as_14","reciprocity","decay",320
"447",2,2,5,1987,0,"md_as_14","reciprocity","decay",280
"448",2,2,6,1126,1,"md_as_14","reciprocity","decay",280
"449",2,2,7,1289,0,"md_as_14","reciprocity","decay",360
"450",2,2,8,2018,0,"md_as_14","reciprocity","decay",380
"451",2,2,9,1663,0,"md_as_14","reciprocity","decay",220
"452",2,2,10,1308,1,"md_as_14","reciprocity","decay",160
"453",2,2,11,1656,1,"md_as_14","reciprocity","decay",380
"454",2,2,12,1067,0,"md_as_14","reciprocity","decay",180
"455",2,2,13,1440,0,"md_as_14","reciprocity","decay",60
"456",2,2,14,2040,1,"md_as_14","reciprocity","decay",120
"457",2,2,15,1294,1,"md_as_14","reciprocity","decay",340
"458",2,2,16,1267,1,"md_as_14","reciprocity","decay",40
"459",2,2,17,1144,0,"md_as_14","reciprocity","decay",360
"460",2,2,18,1355,1,"md_as_14","reciprocity","decay",360
"461",2,2,19,977,1,"md_as_14","reciprocity","decay",240
"462",2,2,20,1198,0,"md_as_14","reciprocity","decay",160
"463",2,2,21,1534,0,"md_as_14","reciprocity","decay",320
"464",2,2,22,987,1,"md_as_14","reciprocity","decay",20
"465",2,2,23,1615,1,"md_as_14","reciprocity","decay",100
"466",2,2,24,1341,1,"md_as_14","reciprocity","decay",300
"467",2,2,25,1281,1,"md_as_14","reciprocity","decay",100
"468",2,2,26,1059,1,"md_as_14","reciprocity","decay",220
"469",2,2,27,1958,0,"md_as_14","reciprocity","decay",60
"470",2,2,28,1418,1,"md_as_14","reciprocity","decay",240
"471",2,2,29,944,0,"md_as_14","reciprocity","decay",300
"472",2,2,30,1883,0,"md_as_14","reciprocity","decay",40
"473",2,2,31,1593,1,"md_as_14","reciprocity","decay",120
"474",2,2,32,1280,1,"md_as_14","reciprocity","decay",380
"475",2,2,33,2224,0,"md_as_14","reciprocity","decay",20
"476",2,2,34,1981,1,"md_as_14","reciprocity","decay",180
"477",2,3,1,1311,0,"md_as_14","reciprocity","decay",120
"478",2,3,2,1601,1,"md_as_14","reciprocity","decay",380
"479",2,3,3,850,0,"md_as_14","reciprocity","decay",360
"480",2,3,4,1192,0,"md_as_14","reciprocity","decay",160
"481",2,3,5,2855,1,"md_as_14","reciprocity","decay",360
"482",2,3,6,928,0,"md_as_14","reciprocity","decay",100
"483",2,3,7,1274,0,"md_as_14","reciprocity","decay",60
"484",2,3,8,745,0,"md_as_14","reciprocity","decay",100
"485",2,3,9,1223,0,"md_as_14","reciprocity","decay",380
"486",2,3,10,1418,1,"md_as_14","reciprocity","decay",320
"487",2,3,11,1344,0,"md_as_14","reciprocity","decay",300
"488",2,3,12,1014,0,"md_as_14","reciprocity","decay",180
"489",2,3,13,840,0,"md_as_14","reciprocity","decay",40
"490",2,3,14,717,0,"md_as_14","reciprocity","decay",180
"491",2,3,15,1351,0,"md_as_14","reciprocity","decay",360
"492",2,3,16,855,0,"md_as_14","reciprocity","decay",280
"493",2,3,17,2446,0,"md_as_14","reciprocity","decay",20
"494",2,3,18,1479,1,"md_as_14","reciprocity","decay",340
"495",2,3,19,1198,0,"md_as_14","reciprocity","decay",280
"496",2,3,20,1349,0,"md_as_14","reciprocity","decay",120
"497",2,3,21,1563,1,"md_as_14","reciprocity","decay",240
"498",2,3,22,1889,0,"md_as_14","reciprocity","decay",40
"499",2,3,23,2432,0,"md_as_14","reciprocity","decay",380
"500",2,3,24,729,0,"md_as_14","reciprocity","decay",20
"501",2,3,25,1404,1,"md_as_14","reciprocity","decay",340
"502",2,3,26,1326,1,"md_as_14","reciprocity","decay",380
"503",2,3,27,2728,1,"md_as_14","reciprocity","decay",360
"504",2,3,28,987,0,"md_as_14","reciprocity","decay",160
"505",2,3,29,1017,0,"md_as_14","reciprocity","decay",220
"506",2,3,30,1024,0,"md_as_14","reciprocity","decay",220
"507",2,3,31,785,0,"md_as_14","reciprocity","decay",60
"508",2,3,32,1597,0,"md_as_14","reciprocity","decay",240
"509",2,3,33,1672,1,"md_as_14","reciprocity","decay",320
"510",2,3,34,1202,1,"md_as_14","reciprocity","decay",300
"511",2,1,1,1888,1,"md_as_14","reciprocity","control",120
"512",2,1,2,1371,1,"md_as_14","reciprocity","control",180
"513",2,1,3,1816,0,"md_as_14","reciprocity","control",220
"514",2,1,4,1115,1,"md_as_14","reciprocity","control",280
"515",2,1,5,2274,1,"md_as_14","reciprocity","control",100
"516",2,1,6,937,0,"md_as_14","reciprocity","control",160
"517",2,1,7,1228,0,"md_as_14","reciprocity","control",280
"518",2,1,8,990,1,"md_as_14","reciprocity","control",320
"519",2,1,9,1016,1,"md_as_14","reciprocity","control",300
"520",2,1,10,1388,0,"md_as_14","reciprocity","control",240
"521",2,1,11,1595,0,"md_as_14","reciprocity","control",40
"522",2,1,12,1845,1,"md_as_14","reciprocity","control",220
"523",2,1,13,1181,1,"md_as_14","reciprocity","control",340
"524",2,1,14,1437,1,"md_as_14","reciprocity","control",60
"525",2,1,15,1340,1,"md_as_14","reciprocity","control",360
"526",2,1,16,1600,1,"md_as_14","reciprocity","control",160
"527",2,1,17,1756,1,"md_as_14","reciprocity","control",360
"528",2,1,18,2053,1,"md_as_14","reciprocity","control",360
"529",2,1,19,3108,0,"md_as_14","reciprocity","control",380
"530",2,1,20,2245,1,"md_as_14","reciprocity","control",380
"531",2,1,21,1776,0,"md_as_14","reciprocity","control",20
"532",2,1,22,1137,0,"md_as_14","reciprocity","control",60
"533",2,1,23,2235,0,"md_as_14","reciprocity","control",180
"534",2,1,24,1770,0,"md_as_14","reciprocity","control",360
"535",2,1,25,1304,1,"md_as_14","reciprocity","control",120
"536",2,1,26,1741,1,"md_as_14","reciprocity","control",340
"537",2,1,27,2019,0,"md_as_14","reciprocity","control",20
"538",2,1,28,2295,0,"md_as_14","reciprocity","control",100
"539",2,1,29,2331,0,"md_as_14","reciprocity","control",40
"540",2,1,30,892,1,"md_as_14","reciprocity","control",380
"541",2,1,31,1666,1,"md_as_14","reciprocity","control",380
"542",2,1,32,2407,0,"md_as_14","reciprocity","control",300
"543",2,1,33,1084,1,"md_as_14","reciprocity","control",320
"544",2,1,34,2013,0,"md_as_14","reciprocity","control",240
"545",2,2,1,1662,0,"md_as_14","reciprocity","control",120
"546",2,2,2,1384,1,"md_as_14","reciprocity","control",180
"547",2,2,3,906,1,"md_as_14","reciprocity","control",220
"548",2,2,4,1242,1,"md_as_14","reciprocity","control",280
"549",2,2,5,2327,0,"md_as_14","reciprocity","control",100
"550",2,2,6,1871,0,"md_as_14","reciprocity","control",160
"551",2,2,7,2435,1,"md_as_14","reciprocity","control",280
"552",2,2,8,1833,1,"md_as_14","reciprocity","control",320
"553",2,2,9,1162,1,"md_as_14","reciprocity","control",300
"554",2,2,10,746,1,"md_as_14","reciprocity","control",240
"555",2,2,11,1534,0,"md_as_14","reciprocity","control",40
"556",2,2,12,1302,1,"md_as_14","reciprocity","control",220
"557",2,2,13,1237,1,"md_as_14","reciprocity","control",340
"558",2,2,14,1212,1,"md_as_14","reciprocity","control",60
"559",2,2,15,1263,1,"md_as_14","reciprocity","control",360
"560",2,2,16,866,0,"md_as_14","reciprocity","control",160
"561",2,2,17,1837,1,"md_as_14","reciprocity","control",360
"562",2,2,18,1897,1,"md_as_14","reciprocity","control",360
"563",2,2,19,1221,0,"md_as_14","reciprocity","control",380
"564",2,2,20,1195,1,"md_as_14","reciprocity","control",380
"565",2,2,21,1921,0,"md_as_14","reciprocity","control",20
"566",2,2,22,1921,0,"md_as_14","reciprocity","control",60
"567",2,2,23,1844,0,"md_as_14","reciprocity","control",180
"568",2,2,24,2297,1,"md_as_14","reciprocity","control",360
"569",2,2,25,2284,0,"md_as_14","reciprocity","control",120
"570",2,2,26,2128,1,"md_as_14","reciprocity","control",340
"571",2,2,27,1949,0,"md_as_14","reciprocity","control",20
"572",2,2,28,2398,0,"md_as_14","reciprocity","control",100
"573",2,2,29,2142,0,"md_as_14","reciprocity","control",40
"574",2,2,30,1231,1,"md_as_14","reciprocity","control",380
"575",2,2,31,1079,1,"md_as_14","reciprocity","control",380
"576",2,2,32,1713,0,"md_as_14","reciprocity","control",300
"577",2,2,33,1118,1,"md_as_14","reciprocity","control",320
"578",2,2,34,1092,0,"md_as_14","reciprocity","control",240
"579",2,3,1,2212,0,"md_as_14","reciprocity","control",40
"580",2,3,2,1903,1,"md_as_14","reciprocity","control",300
"581",2,3,3,2176,1,"md_as_14","reciprocity","control",320
"582",2,3,4,1757,1,"md_as_14","reciprocity","control",360
"583",2,3,5,2085,1,"md_as_14","reciprocity","control",380
"584",2,3,6,2003,0,"md_as_14","reciprocity","control",220
"585",2,3,7,2658,0,"md_as_14","reciprocity","control",60
"586",2,3,8,2871,0,"md_as_14","reciprocity","control",100
"587",2,3,9,1053,1,"md_as_14","reciprocity","control",340
"588",2,3,10,1786,0,"md_as_14","reciprocity","control",20
"589",2,3,11,1847,1,"md_as_14","reciprocity","control",360
"590",2,3,12,2448,1,"md_as_14","reciprocity","control",240
"591",2,3,13,1138,0,"md_as_14","reciprocity","control",40
"592",2,3,14,1632,0,"md_as_14","reciprocity","control",280
"593",2,3,15,2253,0,"md_as_14","reciprocity","control",60
"594",2,3,16,2294,1,"md_as_14","reciprocity","control",220
"595",2,3,17,2212,0,"md_as_14","reciprocity","control",240
"596",2,3,18,1482,1,"md_as_14","reciprocity","control",120
"597",2,3,19,1046,0,"md_as_14","reciprocity","control",100
"598",2,3,20,1036,1,"md_as_14","reciprocity","control",280
"599",2,3,21,1583,0,"md_as_14","reciprocity","control",360
"600",2,3,22,1274,1,"md_as_14","reciprocity","control",160
"601",2,3,23,1287,0,"md_as_14","reciprocity","control",20
"602",2,3,24,1412,1,"md_as_14","reciprocity","control",340
"603",2,3,25,1902,0,"md_as_14","reciprocity","control",380
"604",2,3,26,1702,0,"md_as_14","reciprocity","control",120
"605",2,3,27,2049,1,"md_as_14","reciprocity","control",180
"606",2,3,28,1818,1,"md_as_14","reciprocity","control",300
"607",2,3,29,1463,0,"md_as_14","reciprocity","control",160
"608",2,3,30,1344,1,"md_as_14","reciprocity","control",360
"609",2,3,31,1342,1,"md_as_14","reciprocity","control",380
"610",2,3,32,1060,1,"md_as_14","reciprocity","control",380
"611",2,3,33,1820,1,"md_as_14","reciprocity","control",320
"612",2,3,34,792,0,"md_as_14","reciprocity","control",180
"613",3,1,1,1129,1,"md_as_15","reciprocity","decay",340
"614",3,1,2,1637,0,"md_as_15","reciprocity","decay",240
"615",3,1,3,1010,1,"md_as_15","reciprocity","decay",120
"616",3,1,4,871,1,"md_as_15","reciprocity","decay",280
"617",3,1,5,897,1,"md_as_15","reciprocity","decay",220
"618",3,1,6,959,1,"md_as_15","reciprocity","decay",300
"619",3,1,7,779,1,"md_as_15","reciprocity","decay",220
"620",3,1,8,1157,1,"md_as_15","reciprocity","decay",100
"621",3,1,9,827,0,"md_as_15","reciprocity","decay",60
"622",3,1,10,1177,0,"md_as_15","reciprocity","decay",120
"623",3,1,11,1390,1,"md_as_15","reciprocity","decay",360
"624",3,1,12,1176,1,"md_as_15","reciprocity","decay",360
"625",3,1,13,1869,0,"md_as_15","reciprocity","decay",160
"626",3,1,14,1717,1,"md_as_15","reciprocity","decay",280
"627",3,1,15,3009,0,"md_as_15","reciprocity","decay",380
"628",3,1,16,1512,1,"md_as_15","reciprocity","decay",20
"629",3,1,17,813,1,"md_as_15","reciprocity","decay",380
"630",3,1,18,577,1,"md_as_15","reciprocity","decay",100
"631",3,1,19,443,0,"md_as_15","reciprocity","decay",340
"632",3,1,20,1028,0,"md_as_15","reciprocity","decay",180
"633",3,1,21,1332,1,"md_as_15","reciprocity","decay",20
"634",3,1,22,966,1,"md_as_15","reciprocity","decay",180
"635",3,1,23,1997,1,"md_as_15","reciprocity","decay",40
"636",3,1,24,2709,1,"md_as_15","reciprocity","decay",40
"637",3,1,25,1141,1,"md_as_15","reciprocity","decay",240
"638",3,1,26,1350,1,"md_as_15","reciprocity","decay",60
"639",3,1,27,799,1,"md_as_15","reciprocity","decay",320
"640",3,1,28,834,1,"md_as_15","reciprocity","decay",160
"641",3,1,29,1172,1,"md_as_15","reciprocity","decay",320
"642",3,1,30,859,0,"md_as_15","reciprocity","decay",360
"643",3,1,31,922,0,"md_as_15","reciprocity","decay",360
"644",3,1,32,649,1,"md_as_15","reciprocity","decay",380
"645",3,1,33,767,1,"md_as_15","reciprocity","decay",300
"646",3,1,34,926,0,"md_as_15","reciprocity","decay",380
"647",3,2,1,1552,1,"md_as_15","reciprocity","decay",340
"648",3,2,2,1066,1,"md_as_15","reciprocity","decay",240
"649",3,2,3,391,0,"md_as_15","reciprocity","decay",120
"650",3,2,4,1092,1,"md_as_15","reciprocity","decay",280
"651",3,2,5,693,1,"md_as_15","reciprocity","decay",220
"652",3,2,6,916,1,"md_as_15","reciprocity","decay",300
"653",3,2,7,797,1,"md_as_15","reciprocity","decay",220
"654",3,2,8,547,1,"md_as_15","reciprocity","decay",100
"655",3,2,9,631,1,"md_as_15","reciprocity","decay",60
"656",3,2,10,818,1,"md_as_15","reciprocity","decay",120
"657",3,2,11,735,1,"md_as_15","reciprocity","decay",360
"658",3,2,12,614,1,"md_as_15","reciprocity","decay",360
"659",3,2,13,667,0,"md_as_15","reciprocity","decay",160
"660",3,2,14,761,1,"md_as_15","reciprocity","decay",280
"661",3,2,15,1045,1,"md_as_15","reciprocity","decay",380
"662",3,2,16,1578,0,"md_as_15","reciprocity","decay",20
"663",3,2,17,959,1,"md_as_15","reciprocity","decay",380
"664",3,2,18,1179,1,"md_as_15","reciprocity","decay",100
"665",3,2,19,822,1,"md_as_15","reciprocity","decay",340
"666",3,2,20,715,1,"md_as_15","reciprocity","decay",180
"667",3,2,21,774,1,"md_as_15","reciprocity","decay",20
"668",3,2,22,3052,0,"md_as_15","reciprocity","decay",180
"669",3,2,23,891,1,"md_as_15","reciprocity","decay",40
"670",3,2,24,932,1,"md_as_15","reciprocity","decay",40
"671",3,2,25,398,1,"md_as_15","reciprocity","decay",240
"672",3,2,26,398,1,"md_as_15","reciprocity","decay",60
"673",3,2,27,836,1,"md_as_15","reciprocity","decay",320
"674",3,2,28,660,0,"md_as_15","reciprocity","decay",160
"675",3,2,29,395,1,"md_as_15","reciprocity","decay",320
"676",3,2,30,670,0,"md_as_15","reciprocity","decay",360
"677",3,2,31,713,1,"md_as_15","reciprocity","decay",360
"678",3,2,32,907,1,"md_as_15","reciprocity","decay",380
"679",3,2,33,2252,0,"md_as_15","reciprocity","decay",300
"680",3,2,34,974,0,"md_as_15","reciprocity","decay",380
"681",3,3,1,925,1,"md_as_15","reciprocity","decay",280
"682",3,3,2,953,1,"md_as_15","reciprocity","decay",340
"683",3,3,3,993,1,"md_as_15","reciprocity","decay",360
"684",3,3,4,1062,1,"md_as_15","reciprocity","decay",360
"685",3,3,5,680,1,"md_as_15","reciprocity","decay",280
"686",3,3,6,840,1,"md_as_15","reciprocity","decay",360
"687",3,3,7,677,1,"md_as_15","reciprocity","decay",360
"688",3,3,8,770,1,"md_as_15","reciprocity","decay",380
"689",3,3,9,761,1,"md_as_15","reciprocity","decay",300
"690",3,3,10,683,1,"md_as_15","reciprocity","decay",380
"691",3,3,11,725,0,"md_as_15","reciprocity","decay",240
"692",3,3,12,647,1,"md_as_15","reciprocity","decay",320
"693",3,3,13,521,0,"md_as_15","reciprocity","decay",20
"694",3,3,14,724,1,"md_as_15","reciprocity","decay",180
"695",3,3,15,2148,0,"md_as_15","reciprocity","decay",160
"696",3,3,16,966,0,"md_as_15","reciprocity","decay",60
"697",3,3,17,840,0,"md_as_15","reciprocity","decay",120
"698",3,3,18,919,0,"md_as_15","reciprocity","decay",340
"699",3,3,19,716,1,"md_as_15","reciprocity","decay",380
"700",3,3,20,949,1,"md_as_15","reciprocity","decay",100
"701",3,3,21,711,0,"md_as_15","reciprocity","decay",120
"702",3,3,22,794,0,"md_as_15","reciprocity","decay",160
"703",3,3,23,697,0,"md_as_15","reciprocity","decay",220
"704",3,3,24,1081,1,"md_as_15","reciprocity","decay",20
"705",3,3,25,1028,0,"md_as_15","reciprocity","decay",40
"706",3,3,26,1771,1,"md_as_15","reciprocity","decay",220
"707",3,3,27,876,1,"md_as_15","reciprocity","decay",240
"708",3,3,28,1614,1,"md_as_15","reciprocity","decay",300
"709",3,3,29,1790,0,"md_as_15","reciprocity","decay",180
"710",3,3,30,568,1,"md_as_15","reciprocity","decay",60
"711",3,3,31,959,0,"md_as_15","reciprocity","decay",380
"712",3,3,32,344,0,"md_as_15","reciprocity","decay",40
"713",3,3,33,833,1,"md_as_15","reciprocity","decay",320
"714",3,3,34,717,1,"md_as_15","reciprocity","decay",100
"715",3,1,1,1424,1,"md_as_15","reciprocity","control",40
"716",3,1,2,828,1,"md_as_15","reciprocity","control",320
"717",3,1,3,787,1,"md_as_15","reciprocity","control",20
"718",3,1,4,703,1,"md_as_15","reciprocity","control",280
"719",3,1,5,643,1,"md_as_15","reciprocity","control",60
"720",3,1,6,788,1,"md_as_15","reciprocity","control",380
"721",3,1,7,642,0,"md_as_15","reciprocity","control",240
"722",3,1,8,744,1,"md_as_15","reciprocity","control",360
"723",3,1,9,369,1,"md_as_15","reciprocity","control",120
"724",3,1,10,920,1,"md_as_15","reciprocity","control",60
"725",3,1,11,844,1,"md_as_15","reciprocity","control",360
"726",3,1,12,809,0,"md_as_15","reciprocity","control",380
"727",3,1,13,823,1,"md_as_15","reciprocity","control",100
"728",3,1,14,712,1,"md_as_15","reciprocity","control",300
"729",3,1,15,771,1,"md_as_15","reciprocity","control",360
"730",3,1,16,783,1,"md_as_15","reciprocity","control",320
"731",3,1,17,362,0,"md_as_15","reciprocity","control",180
"732",3,1,18,465,0,"md_as_15","reciprocity","control",340
"733",3,1,19,552,1,"md_as_15","reciprocity","control",380
"734",3,1,20,1051,1,"md_as_15","reciprocity","control",40
"735",3,1,21,732,1,"md_as_15","reciprocity","control",240
"736",3,1,22,658,1,"md_as_15","reciprocity","control",220
"737",3,1,23,893,1,"md_as_15","reciprocity","control",160
"738",3,1,24,714,1,"md_as_15","reciprocity","control",280
"739",3,1,25,689,1,"md_as_15","reciprocity","control",220
"740",3,1,26,782,1,"md_as_15","reciprocity","control",300
"741",3,1,27,656,1,"md_as_15","reciprocity","control",180
"742",3,1,28,731,1,"md_as_15","reciprocity","control",360
"743",3,1,29,744,1,"md_as_15","reciprocity","control",160
"744",3,1,30,745,1,"md_as_15","reciprocity","control",340
"745",3,1,31,1070,1,"md_as_15","reciprocity","control",20
"746",3,1,32,750,1,"md_as_15","reciprocity","control",120
"747",3,1,33,1130,1,"md_as_15","reciprocity","control",100
"748",3,1,34,989,1,"md_as_15","reciprocity","control",380
"749",3,2,1,902,0,"md_as_15","reciprocity","control",40
"750",3,2,2,378,0,"md_as_15","reciprocity","control",320
"751",3,2,3,381,1,"md_as_15","reciprocity","control",20
"752",3,2,4,489,0,"md_as_15","reciprocity","control",280
"753",3,2,5,1177,1,"md_as_15","reciprocity","control",60
"754",3,2,6,759,1,"md_as_15","reciprocity","control",380
"755",3,2,7,1104,1,"md_as_15","reciprocity","control",240
"756",3,2,8,1147,1,"md_as_15","reciprocity","control",360
"757",3,2,9,1174,1,"md_as_15","reciprocity","control",120
"758",3,2,10,807,0,"md_as_15","reciprocity","control",60
"759",3,2,11,746,1,"md_as_15","reciprocity","control",360
"760",3,2,12,675,0,"md_as_15","reciprocity","control",380
"761",3,2,13,522,1,"md_as_15","reciprocity","control",100
"762",3,2,14,680,1,"md_as_15","reciprocity","control",300
"763",3,2,15,869,1,"md_as_15","reciprocity","control",360
"764",3,2,16,1348,1,"md_as_15","reciprocity","control",320
"765",3,2,17,1881,1,"md_as_15","reciprocity","control",180
"766",3,2,18,600,1,"md_as_15","reciprocity","control",340
"767",3,2,19,635,1,"md_as_15","reciprocity","control",380
"768",3,2,20,794,1,"md_as_15","reciprocity","control",40
"769",3,2,21,420,1,"md_as_15","reciprocity","control",240
"770",3,2,22,722,1,"md_as_15","reciprocity","control",220
"771",3,2,23,635,1,"md_as_15","reciprocity","control",160
"772",3,2,24,1150,1,"md_as_15","reciprocity","control",280
"773",3,2,25,576,1,"md_as_15","reciprocity","control",220
"774",3,2,26,681,1,"md_as_15","reciprocity","control",300
"775",3,2,27,738,1,"md_as_15","reciprocity","control",180
"776",3,2,28,902,1,"md_as_15","reciprocity","control",360
